x_coor,y_coor,dip_azimuth,dip_angle,thick,throw,cdepth
248351.68318890297,592205.5996883884,143.48333560805042,74.15867338065124,174.828674055032,41.185815425122136,-3007.428271340499
248334.4393828002,592218.3454133666,143.56757599228442,73.75367287853547,174.9490068510072,42.051858355810204,-3007.6441071324793
248317.18160884173,592231.066596983,143.63319502251673,72.49445601987296,174.99162827997756,42.6765237569187,-3007.7598069546007
248299.91498632677,592243.7681324073,143.6801934421531,70.56162437195539,175.2556687811887,43.05699315532255,-3007.9547306311056
248282.6446345548,592256.4549128088,143.7085658541737,68.20183679831433,175.75681900974737,43.20392579793864,-3008.2478786568845
248265.3756728252,592269.1318313575,143.7183005626359,66.2166982018698,176.51573843262474,42.959223047643704,-3008.6674699960886
248248.11322043734,592281.803781223,143.7093794675982,64.69189218545127,177.43679150727635,42.48623103845736,-3009.2256703588864
248230.8623966906,592294.4756555747,143.68177801093347,63.66766060406404,178.43777068594,41.85984792845803,-3009.889130229589
248213.62832088413,592307.152347582,143.63546517644238,62.94312399355264,179.36962412364176,40.968554274948325,-3010.4658005198467
248196.41611231762,592319.838750415,143.5704035475495,62.48348621587931,180.21049647744866,39.76408488802111,-3010.9148480717745
248179.2308902903,592332.5397572431,143.48654941780342,62.02894499835859,180.92529763406054,38.438142525470354,-3011.205045349509
248162.07777410146,592345.2602612359,143.38385295626918,61.60036197806505,181.54735664046711,37.06985198322254,-3011.351968842556
248144.9618830505,592358.0051555627,143.2622584317878,61.208735171409515,182.12896958378786,35.71269544724997,-3011.3853869680393
248127.88833643697,592370.7793333938,143.12170450009498,60.87647952041223,182.6707572531277,34.498499660808704,-3011.3581846811335
248110.86225356,592383.587687898,142.96212454637967,60.61299808980452,183.11414152429725,33.52335589390086,-3011.2668586413197
248093.88875371905,592396.4351122454,142.78344709388958,60.4250694924153,182.87697344392495,33.23015973812972,-3010.8725394528783
248076.9729562135,592409.3264996053,142.58559628084788,60.2756518452794,181.98124485362467,33.512876224985256,-3010.1973446613483
248060.11998034263,592422.2667431476,142.36849240119275,60.10533976697446,180.99514111908192,34.000566823099305,-3009.5221332820547
248043.33494540595,592435.2607360419,142.13205252074957,59.912153115671615,179.9574171139053,34.67316791824133,-3008.8653695260255
248026.62297070277,592448.3133714576,141.87619116416917,59.57237961145505,178.9061802429405,35.49579785326809,-3008.1922366057934
248009.98917553233,592461.4295425642,141.6008210789026,59.05782670092168,178.4200203709554,36.027023918940706,-3007.7313699129522
247993.4386791942,592474.6141425316,141.30585408172578,58.36869140302074,178.49837776919864,36.26712797692814,-3007.4825690078974
247976.97660098763,592487.8720645295,140.99120198566177,57.708134483593895,178.56618211434616,36.48421473748456,-3007.1898080100714
247960.60806021208,592501.2082017271,140.65677761106693,57.31417705188052,178.55126964895268,36.678292923438704,-3006.843561684894
247944.33817616676,592514.6274472942,140.30249588548872,57.224735157753884,178.51697761479215,36.877843798106355,-3006.524754903002
247928.17206815118,592528.1346944005,139.9282750341152,57.031762189343034,178.68191730385612,37.27594233644439,-3006.354589102612
247912.11485546464,592541.7348362154,139.53403786009517,56.73536652028929,179.04587220406427,37.872373543936334,-3006.332900924488
247896.17165740655,592555.4327659087,139.1197131172615,56.3679382278094,179.58338941191414,38.60685695268867,-3006.409919743535
247880.34759327618,592569.2333766497,138.68523697559317,55.922656247603626,180.2701150902351,39.418480609681644,-3006.5312026661886
247864.64778237307,592583.1415616084,138.23055457992098,55.63386930038734,180.92337912430224,40.31728356533597,-3006.7482731215914
247849.07734399635,592597.1622139541,137.755621697492,55.88098173120407,181.4172147657094,41.16779814658111,-3006.974433768887
247833.64139744567,592611.3002268567,137.26040645433176,56.31065063273072,182.3830040022012,42.39191239862779,-3007.382203433517
247818.34506202018,592625.5604934853,136.74489115474904,56.649873434876675,183.67359136591386,44.02771277769974,-3007.8838637790705
247803.19345701934,592639.9479070101,136.20907417961917,56.8419570090799,184.92521132753615,46.07379353506733,-3008.5018427092
247788.1917017424,592654.4673606002,135.65297195520083,56.99873248197039,185.69935172148942,48.36730293910274,-3009.15062918148
247773.34491548894,592669.1237474256,135.0766209823539,56.86902936423419,186.14201343056234,50.591618260319834,-3009.5967496105395
247758.65821755817,592683.9219606556,134.48007991770692,56.92933216838267,185.77230293576173,52.29987383388865,-3009.6684524907437
247744.13672724945,592698.86689346,133.86343168996248,57.346738726815545,184.88372975644756,53.52324965648298,-3009.502501181835
247729.78556386218,592713.9634390082,133.22678563786317,58.42688163951129,183.98074989550523,54.52260244505572,-3009.223858611418
247715.60984669582,592729.2164904701,132.57027965142674,59.49964158694645,183.75327660376206,55.37239701747062,-3008.8189602286743
247701.61469504965,592744.6309410151,131.89408229541922,60.72082069585983,183.93094720065142,56.20985874193981,-3008.503317973663
247687.80522822298,592760.2116838127,131.19839489017963,62.069902333453975,184.24101737406573,56.93666017638488,-3008.302076364999
247674.18656551524,592775.9636120327,130.48345352992277,63.609309476567766,184.77158376258782,57.54122360127006,-3008.197124555703
247660.76382622586,592791.8916188448,129.7495310068878,64.91476199744689,185.410656606519,57.99447859064537,-3008.0129251815792
247647.54212965415,592808.0005974183,128.99693910428917,66.3891366547584,185.8564064464767,58.654268743658776,-3007.6332111870315
247634.52659483123,592824.2954406837,128.2350327383742,67.85323606804005,186.05386333714637,59.17557038587006,-3007.1877809959537
247621.7174378644,592840.7766697983,127.50507845951988,69.16334591696086,186.10851919396868,59.605337653598404,-3006.6594056604104
247609.09744880648,592857.4292676888,126.84612648491029,70.15026907628918,185.9057004769383,59.90622730790201,-3006.0922177656944
247596.6455479094,592874.2347667095,126.26503582228068,70.86815424900084,185.97755461420857,59.927451433477046,-3005.754356195647
247584.34065542478,592891.1746992148,125.76149879589768,71.45189025349516,186.5868685121789,59.874763161024624,-3005.459272207956
247572.16169160444,592908.2305975591,125.33517916490284,71.87740695292189,187.65211965109427,60.14538115566915,-3005.2044653957637
247560.08757670017,592925.3839940972,124.98573947995787,72.10736987582642,189.07718413688468,60.64098253433797,-3004.982750108953
247548.09723096382,592942.6164211833,124.71286383285924,72.28720757699688,190.7108186373588,61.19759483655078,-3004.639246873797
247536.16957464695,592959.9094111717,124.516276162202,72.29924454003775,192.05460587871016,61.98195001062069,-3004.077153509581
247524.2835280015,592977.2444964171,124.39575429555613,72.0571534826153,192.70327772255078,62.6302443095198,-3003.6986842845995
247512.41801127917,592994.6032092737,124.35113988859162,71.93069670073135,192.72335455582544,63.173476417808885,-3003.2969691460908
247500.55194473176,593011.9670820963,124.3823444010637,71.99772545678165,192.34440440817878,63.77378986213451,-3002.877683049945
247488.66424861102,593029.3176472388,124.48935120432076,72.10850928888526,191.80686829422368,64.54580043581295,-3002.590429781021
247476.73384316865,593046.636437056,124.67221386452309,72.25479779265298,191.06031113988846,64.93652619430208,-3002.2931374357795
247464.7396486566,593063.9049839022,124.93105060251055,72.12295778179733,190.2854039415807,64.96848539593643,-3002.011858752502
247452.66058532643,593081.104820132,125.26603487023033,71.72680394774757,189.92812654597014,65.07913093125242,-3001.694045631457
247440.47557343,593098.2174780995,125.67738195104019,71.07718144237731,189.84823434503633,65.1710078223251,-3001.3304460263694
247428.1635332192,593115.2244901595,126.16460471162348,70.26166914568131,189.83633409699485,65.19726135538994,-3000.9034594946497
247415.70379256125,593132.1077333215,126.7098196973884,69.50929207342394,190.06308247213212,65.64486181361659,-3000.4120983335324
247403.08542372062,593148.8573238708,127.27797333316656,68.82280749334628,190.56406752238058,66.29721304303719,-2999.8159730102743
247390.3074530139,593165.4717946395,127.85045893765796,68.03360800531112,190.92562660981582,66.6940560225163,-2999.25355981625
247377.3693563106,593181.9500585756,128.4264091641555,67.12630594768676,191.08672895742316,66.70749281739538,-2998.6335838733285
247364.27060948,593198.2910286257,129.00575561440806,66.09698257400917,191.14209212699168,66.57770187586681,-2997.972181942216
247351.01068839137,593214.4936177372,129.58842632797624,64.8770537765895,191.05218954572666,66.37795265582749,-2997.3634416506948
247337.58906891427,593230.5567388574,130.17434578799765,63.79000841842372,190.92402735071144,66.13182987429695,-2996.7487121486215
247324.00522691794,593246.4793049336,130.76343493031126,63.16551835064687,190.79581565619947,65.86145288683466,-2996.1183440384484
247310.25863827186,593262.2602289132,131.35561116233842,62.967940557019354,190.77030854232663,65.77441301720278,-2995.550860822699
247296.34877884545,593277.8984237432,131.9507883901621,62.90627645063441,190.89976593744834,65.61721830337233,-2994.94098357301
247282.27512450796,593293.3928023708,132.54887705156005,62.83791846781178,191.0989308432416,65.21706641458697,-2994.2399187089686
247268.0371511289,593308.7422777438,133.14978416202246,62.687026908187974,191.36967998901895,64.62996716207336,-2993.458850039696
247253.6343345774,593323.9457628086,133.75341336426428,62.1492997097163,191.70549804934734,64.13080296957155,-2992.657808009873
247239.06615072317,593339.0021705132,134.35966499028865,61.26502103017355,192.0884848250193,63.75018353867472,-2991.85163512922
247224.33207543532,593353.9104138042,134.9684361308317,60.51825620603762,192.29309170042137,63.451623211440115,-2991.2958147205904
247209.4315845834,593368.6694056296,135.57962071262372,59.99090230228367,192.27960106206115,63.173539469170485,-2991.0442543298477
247194.36415403668,593383.2780589361,136.19310958673373,59.64780133983136,192.0335843818544,62.88409676619903,-2991.0290912487285
247179.12925966462,593397.7352866712,136.80879062265964,59.441256170326014,191.53437040158357,62.384179357072085,-2991.031664393634
247163.72637733657,593412.040001782,137.42654881409206,59.40392882974721,191.12952752498524,61.769957555073844,-2990.998842298455
247148.15498292187,593426.1911172159,138.04626639084537,59.28644935535926,191.02376072557462,61.26238307296015,-2990.7450432055475
247132.41455228996,593440.18754592,138.66782294018446,59.09650781472617,190.9003896454078,60.81746830654033,-2990.2884125034693
247116.5045613102,593454.0282008419,139.29109553655687,58.890102597788605,190.7815528124213,60.421432858488124,-2989.684653692221
247100.42448585192,593467.7119949282,139.91595887709465,58.99541167614842,190.7138894223118,60.150628572991565,-2989.1228169571696
247084.17380178458,593481.2378411269,140.54228542718204,59.43817883161415,190.31645926601237,59.98489938889167,-2988.6578999776925
247067.7519849775,593494.6046523848,141.16987216834994,59.943584497900595,188.95204473197037,60.51363758350424,-2988.0535376450216
247051.158554698,593507.811376418,141.79479361218628,60.48803660003535,187.2865514384493,61.605540436837984,-2987.305526627862
247034.39523961762,593520.8587310432,142.40786735804463,61.11455701392833,185.52178069259534,63.10650893629552,-2986.4580654737633
247017.46698358812,593533.7500099697,143.00333945766405,61.59965941181047,183.91040428522263,64.67983243254761,-2985.5891831820854
247000.3789839321,593546.4887099802,143.58091363837684,61.8484521628724,182.65538149926982,66.09069087395403,-2984.7767031461426
246983.13643797173,593559.078327856,144.14073106658608,62.118379775128716,182.3187164464684,66.7292919731385,-2984.2671611686847
246965.74454302952,593571.5223603793,144.68294166003182,62.49358312727066,182.65341046139008,66.67600434196935,-2984.0685055493127
246948.2084964278,593583.8243043323,145.20770248323976,63.02708303217643,183.49797127743372,65.98483157052385,-2984.1851386768362
246930.53349548895,593595.9876564965,145.7151762360947,63.770581997745715,184.6155144939459,64.87740195808567,-2984.505800809595
246912.72473753535,593608.0159136541,146.2055298410769,64.0348062154744,185.90061150327315,63.832725246505106,-2984.870713169951
246894.78741988953,593619.9125725873,146.67893312636372,63.55080512783186,187.3770274542197,62.96937689813524,-2985.250268395589
246876.72673987367,593631.6811300776,147.13555759639553,62.790322160375645,188.5986819357849,62.45901388540123,-2985.499079940018
246858.54789481027,593643.3250829075,147.57557529374571,61.7839178644917,189.41419188517222,62.54316203839368,-2985.53676259099
246840.25608202172,593654.8479278585,147.99915774388836,60.6509055356714,189.68263112706535,63.50342449452737,-2985.3140957139713
246821.85649883034,593666.2531617125,148.40647497701895,59.790244075337476,189.49422611927076,64.81810408264315,-2984.9592944726846
246803.35434255857,593677.544281252,148.79769462927246,59.419348562584815,189.0068351319192,66.13611631230341,-2984.552622137276
246784.75481052886,593688.7247832586,149.17298111235283,59.341525534340995,188.69535235559152,67.33197986242718,-2984.1810561964135
246766.06310006345,593699.7981645144,149.53249484735633,59.30575647373124,188.8472279778704,68.00376289620391,-2984.04128763256
246747.2844084848,593710.7679218012,149.87639156188968,59.176483063995846,189.6256848946175,67.83693900367784,-2984.203476490485
246728.42393311526,593721.6375519012,150.20482164420383,59.12440410594789,190.63840924934507,67.29407294305025,-2984.508108441788
246709.48687127724,593732.410551596,150.5179295466638,59.12036333156188,191.5807632856815,66.7425508833701,-2984.8470285465596
246690.47842029322,593743.0904176679,150.815853239513,58.82645515906274,192.3675894011325,66.29082485056855,-2985.2013481026793
246671.40377748542,593753.6806468987,151.0987237070013,59.10279658837187,192.87491533635173,66.18288342878557,-2985.393181089678
246652.2681401763,593764.1847360703,151.36666448099882,59.96541561855824,193.08003357800854,66.4522107967187,-2985.4013890161673
246633.07670568835,593774.6061819651,151.61979121374267,61.53270726360687,193.22135376577225,66.8396157503573,-2985.334577696459
246613.8346713438,593784.9484813645,151.85821127819545,63.573440498270806,193.42571143193143,67.22609967339207,-2985.226861282038
246594.54723446508,593795.2151310508,152.08202339738403,66.00035894514414,193.68690997807707,67.61359436616777,-2985.0797991177783
246575.21959237466,593805.409627806,152.29131730161905,67.74312791145672,193.8616418467548,67.78331880569195,-2985.062105498401
246555.85694239475,593815.5354684117,152.48617340152944,68.48933730701708,193.22433843371905,67.14279316120978,-2985.509132918882
246536.46448184794,593825.5961496502,152.66666248322193,67.82653976110844,190.72910813920046,64.83875875903625,-2986.9072600861114
246517.04740805645,593835.5951683033,152.83284542015076,66.4771600607639,188.40482164952758,62.32193748585695,-2988.522695229828
246497.61091834278,593845.5360211531,152.98477289447396,64.44148922395655,186.25132512914354,59.592419559983526,-2990.35531701776
246478.16021002922,593855.4222049814,153.12248513153648,62.05445853209602,184.35952360999988,56.885759594848906,-2992.2493735415746
246458.70048043822,593865.2572165704,153.2460116429722,59.6286672383246,183.45475202735574,54.79453590339554,-2993.869351547406
246439.2369268922,593875.0445527019,153.35537097518565,57.83050885009688,184.979364659716,53.498896802805056,-2995.0103990582056
246419.7747467135,593884.7877101578,153.45057046273314,56.37059263348858,186.83111363931567,51.74234718591626,-2996.3345197581816
246400.31913722446,593894.4901857204,153.531605986331,55.25518372245152,188.6413533442532,50.26919728680516,-2997.52226983801
246380.87529574757,593904.155476171,153.59846172894288,54.497274450780104,190.40298538183325,49.063701812524,-2998.5821582345
246361.44841960512,593913.7870782923,153.65110993511914,54.23559253173306,192.0423730280864,47.96374796978295,-2999.6027392083306
246342.04370611956,593923.3884888659,153.6895106689645,54.238473447836526,192.96974248032797,47.509686322454066,-3000.3709673721028
246322.6663526132,593932.9632046737,153.7136115670299,54.35009843919245,192.82272771279358,47.19846595862655,-3001.129305899783
246303.32155640854,593942.5147224979,153.72334759284206,54.56383098742278,191.97123683888728,46.28663043304611,-3002.1965840780435
246284.01451482784,593952.0465391201,153.7186407842011,54.988266137695746,190.71948303016438,45.171760704609326,-3003.341410388359
246264.75042519366,593961.5621513228,153.69939999934903,55.53709865114657,189.2708396795411,44.18212461607723,-3004.3781795084515
246245.53448482812,593971.0650558876,153.66552065739788,56.22533615551711,187.81835020494256,43.448280666245566,-3005.241196496897
246226.37189105392,593980.5587495965,153.61688447470985,57.027813600776504,186.97524591139174,43.098359588829055,-3005.8864236987074
246207.26784119318,593990.0467292314,153.55335919889052,57.73085817554795,187.39306414132597,42.53869384596145,-3006.6862249990295
246188.22753256845,593999.5324915744,153.47479833799716,58.21271805065947,188.77263742126053,41.38931565117846,-3007.8621147272834
246169.256162502,594009.0195334074,153.38104088812327,58.420758877432114,190.98210269233064,39.48601281858368,-3009.5097287545896
246150.35892831633,594018.5113515125,153.2719110592396,58.28239646972523,193.2535055788953,37.617762743948944,-3011.172356350115
246131.54102733376,594028.0114426715,153.14721800151702,57.857817989521635,195.40433254335125,35.95009725009342,-3012.745993313254
246112.80765687674,594037.5233036664,153.00675553220782,57.36125423767475,196.78205806218324,35.0752310924141,-3013.8588678720357
246094.16401426753,594047.0504312792,152.85030186900528,57.03054775366734,197.51564747209488,35.06412340854052,-3014.583804191052
246075.61529682862,594056.5963222919,152.67761936847788,56.974530313058196,197.6654072093088,35.94771958651818,-3014.9548764021715
246057.1667018824,594066.1644734864,152.48845427547238,57.26545576029805,197.99843099762435,36.93631063110415,-3015.4282783380277
246038.82342675116,594075.7583816445,152.28253648564265,57.74930032263262,198.46712043810226,37.96599633140721,-3015.9861340634925
246020.59066875742,594085.3815435487,152.05957932892804,58.22094223945942,199.00684575361873,38.953152512424666,-3016.6039249530463
246002.47362522344,594095.0374559803,151.81927937404424,58.44300032692925,199.49070758665218,39.82440632356642,-3017.2098929034073
245984.47749347173,594104.7296157217,151.56131626365203,58.30711284520857,199.86056558797932,40.546294886515014,-3017.771088763806
245966.60747082456,594114.4615195547,151.28535258811922,58.0716286881457,199.83865952103537,41.087993322093624,-3018.1666933608985
245948.8687546044,594124.2366642613,150.99103380159835,57.89122832597526,199.47297207288386,41.51231397470278,-3018.4147037258026
245931.26654213353,594134.0585466233,150.67798819295467,57.710096385129496,199.10801006124905,41.93676948487291,-3018.6630758323427
245913.80603073444,594143.930663423,150.51632224977317,58.308012289542155,197.90450000000013,42.26218999999997,-3018.543
