x_coor,y_coor,dip_azi,dip,thick,throw,depth_mid,h1,h2,h3,h4,h5,h6,h7,f_s1,f_s2,f_s3,f_s4,f_s5,f_s6,f_s7,f_d1,f_d2,f_d3,f_d4,f_d5,f_d6,f_d7,d_c1,d_c2,d_c3,d_c4,d_c5,d_c6,d_c7,sv_grad1,sv_grad2,sv_grad3,sv_grad4,sv_grad5,sv_grad6,sv_grad7,shsv1,shsv2,shsv3,shsv4,shsv5,shsv6,shsv7
248309.0942452783,592368.5716460488,43.553983753157254,72.70823476082965,193.16875866687428,22.4529837221219,-3008.808833655573,-2797.94,-2835.74,-2856.93,-2901.37,-2923.31,-3094.2,-3116.83,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
248269.2207725351,592391.0512055708,42.68121215567591,73.17827198507797,192.71395110075485,23.97693897867751,-3009.232117121181,-2798.32,-2835.51,-2858.66,-2901.04,-2924.77,-3093.53,-3117.9,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
248226.47277413722,592410.0565275836,42.52187754560151,73.75414341973939,192.19956131745272,25.284401829089234,-3009.513309217121,-2798.96,-2835.36,-2860.34,-2900.77,-2926.16,-3092.58,-3118.64,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
248183.84538166344,592429.2076175163,42.79271636367788,74.12232029981612,191.75393752893382,25.8430780168575,-3009.800094507023,-2798.75,-2835.53,-2861.01,-2900.94,-2926.78,-3091.96,-3118.99,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
248143.90232467186,592451.6030754388,43.352179266261906,73.85245780496857,191.4568313090954,25.38917822702633,-3010.293414469706,-2798.72,-2836.57,-2861.1,-2901.75,-2926.99,-3092.59,-3119.07,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
248105.3794833534,592475.7150484163,44.7908485711293,73.14141037442332,191.26898370612605,24.064143834877687,-3011.0862195274376,-2800.18,-2838.16,-2861.06,-2903.58,-2927.17,-3094.04,-3119.1,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
248066.55761161717,592499.465604305,46.42143557596738,72.31188321669578,191.22615695175008,22.310964430067756,-3012.083191885796,-2802.47,-2840.2,-2860.93,-2905.82,-2927.24,-3096.15,-3119.1,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
248028.59677632796,592524.2568345452,47.39921737077221,71.55038866432906,191.43268416298332,20.645307107542415,-3013.077406909112,-2804.06,-2841.93,-2861.09,-2907.73,-2927.42,-3098.27,-3119.41,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247991.89648153735,592550.5715916583,48.06440730409261,70.7342299985514,191.97682029932338,19.344785457473055,-3013.8654507317933,-2804.23,-2842.78,-2860.25,-2908.97,-2927.38,-3099.95,-3119.88,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247957.98212575662,592580.2535178175,49.37603334300496,69.49026917480566,192.82825855882476,18.49179606639407,-3014.3776870023357,-2802.9,-2842.84,-2859.12,-2909.47,-2926.62,-3101.25,-3120.49,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247925.97102453787,592612.2357742514,51.06998456729543,67.73340606874967,193.76816043150095,18.191974311998777,-3014.663964673043,-2801.33,-2842.18,-2857.24,-2909.57,-2926.15,-3102.1,-3121.26,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247897.49109801455,592648.4859138258,52.91373637331297,65.91384845879651,194.51895903169225,18.56018199416047,-3014.7634133745187,-2799.55,-2840.77,-2855.35,-2909.06,-2925.85,-3102.49,-3121.99,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247870.4717739851,592686.5013811724,55.5249149818582,64.59537258452983,194.76733092686544,19.646769896240663,-3014.7387971707185,-2797.58,-2839.55,-2854.79,-2908.14,-2926.08,-3101.97,-3122.68,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247841.91152628852,592722.6544421792,58.326365646146336,64.18303931376926,194.3421594138777,21.320923181248162,-3014.680435535135,-2796.5,-2838.71,-2856.59,-2907.37,-2927.44,-3100.89,-3123.12,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247808.0153868735,592752.3583851819,61.159029848138104,64.67471664389257,193.41176353845333,23.19916306777055,-3014.6382474346597,-2797.01,-2838.39,-2859.14,-2906.4,-2929.26,-3099.33,-3123.33,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247771.97267586022,592779.4679176768,63.99922939669894,65.54447837050375,192.33189889992218,24.75987642809922,-3014.640759026448,-2797.17,-2837.77,-2861.52,-2906.03,-2931.01,-3098.08,-3123.36,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247737.28079198036,592808.2101001666,64.5620397496348,66.79775291476372,191.46368820113508,25.672393098756956,-3014.593639903521,-2797.06,-2837.63,-2863.56,-2906.07,-2932.27,-3097.43,-3123.33,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247704.08682803952,592838.7627134067,65.02908616584632,68.50901348810424,191.04966021163614,25.90866927304546,-3014.3314786254605,-2798.76,-2838.23,-2863.77,-2906.02,-2932.17,-3096.74,-3122.92,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247673.56279208933,592872.5422813123,66.56985672733737,69.77243134714779,191.08184983016295,25.686802938711104,-3013.8976522904168,-2801.44,-2838.11,-2862.83,-2905.75,-2930.93,-3096.2,-3122.54,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247647.81265227526,592912.0917225862,67.17111483391298,70.1413397782348,191.30541341604393,25.474673905898726,-3013.5637049676216,-2802.73,-2838.26,-2861.56,-2905.63,-2929.65,-3095.89,-3122.06,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247627.09387853884,592957.7222230849,67.2060951132705,69.9687617865296,191.4428756003574,25.91376818002843,-3013.5608298402994,-2802.0,-2837.94,-2860.53,-2905.72,-2929.5,-3095.82,-3122.63,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247610.04257878286,593007.7853421083,66.95950085633999,69.67885486608301,191.25458586412842,27.523160091777385,-3013.904665072826,-2799.87,-2838.17,-2861.57,-2905.48,-2930.42,-3095.22,-3123.76,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247592.78884514756,593057.6037935029,65.88925855042558,69.3744499513428,190.59364028571855,30.480852160991773,-3014.452619969555,-2799.82,-2837.78,-2863.62,-2905.05,-2933.16,-3094.07,-3125.77,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247575.21810676347,593107.0391034955,64.64828987766062,69.03429943805324,189.46754060778858,34.57335354549799,-3014.8438661885466,-2799.83,-2836.87,-2867.34,-2904.19,-2936.55,-3092.02,-3128.05,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247556.64796666708,593155.2665067471,63.51848089063575,69.11102091638378,187.93932337882293,39.37247015766718,-3014.6574406984128,-2801.1,-2835.45,-2870.6,-2902.32,-2939.68,-3088.59,-3129.7,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247533.69126230362,593198.1921774889,62.72991908043746,69.6757949015626,186.17681717131788,44.21659851476497,-3013.67567157178,-2803.32,-2832.96,-2873.87,-2899.5,-2942.7,-3084.03,-3130.29,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247506.35056961677,593235.8192290836,61.96899967625713,70.65306049012241,184.49965721752704,48.166006717940434,-3011.9619848918796,-2806.33,-2830.04,-2876.28,-2896.15,-2943.82,-3079.1,-3129.57,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247474.86450584917,593268.4360614531,60.81326439146406,71.64796278299568,183.15266825041482,50.35196280993478,-3009.9117421336914,-2807.06,-2827.3,-2876.33,-2893.15,-2943.46,-3074.68,-3127.68,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247440.8842909176,593298.0383882767,59.75017982766131,72.66015900182444,182.21052084086153,50.38588746891649,-3007.986623865718,-2806.58,-2825.88,-2874.98,-2891.65,-2941.92,-3072.71,-3125.04,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247401.83296138057,593321.5116146182,59.073494906619814,73.51459120857093,181.58348165706192,48.563628869995725,-3006.382356763702,-2806.92,-2825.31,-2872.98,-2891.36,-2939.51,-3071.79,-3122.07,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
