-2419.901225,-2431.1729,-2461.184025,-2465.35975,-2465.289425,-2463.49475,-2459.4986,-2454.5033,-2451.1981,-2449.568875,-2448.589325,-2447.823025,-2449.110875,-2448.501025,-2448.2972,-2448.6418,-2449.3254,-2449.450025,-2449.208125,-2449.391375,-2451.027925,-2453.515925,-2455.59925,-2456.849625,-2457.1944,-2456.740475,-2455.713125,-2454.64925,-2454.188825,-2454.044875,-2453.472425,-2452.644975,-2452.006775,-2451.64925,-2451.76125,-2452.1076,-2452.038775,-2451.513475,-2450.9032,-2450.670675,-2450.445825,-2449.68885,-2449.0165,-2449.13395,-2449.89815,-2450.413175,-2449.6468,-2447.735625,-2446.1153,-2445.640125,-2445.8045,-2445.76455,-2445.242075,-2444.4808,-2443.946225,-2443.9819,-2444.15865,-2443.937375,-2442.975575,-2441.251175,-2439.375925,-2437.841275,-2436.57025,-2435.4338,-2434.437,-2433.611825,-2432.59175,-2431.132275,-2429.522375,-2428.75765,-2429.771,-2433.221925,-2439.1485,-2446.725925,-2454.7798,-2460.73475,-2463.790025,-2465.997825,-2468.360625,-2470.329225,-2472.2974,-2474.941625,-2477.873025,-2479.954825,-2480.090825,-2477.3932,-2471.380525,-2462.882175,-2454.727475
-2421.89723298403,-2433.16890798403,-2463.18003298403,-2467.35575798403,-2467.28543298403,-2465.49075798403,-2461.49460798403,-2456.49930798403,-2453.19410798403,-2451.56488298403,-2450.58533298403,-2449.81903298403,-2451.10688298403,-2450.49703298403,-2450.29320798403,-2450.63780798403,-2451.32140798403,-2451.44603298403,-2451.20413298403,-2451.38738298403,-2453.02393298403,-2455.51193298403,-2457.59525798403,-2458.84563298403,-2459.19040798403,-2458.73648298403,-2457.70913298403,-2456.64525798403,-2456.18483298403,-2456.04088298403,-2455.46843298403,-2454.64098298403,-2454.00278298403,-2453.64525798403,-2453.75725798403,-2454.10360798403,-2454.03478298403,-2453.50948298403,-2452.89920798403,-2452.66668298403,-2452.44183298403,-2451.68485798403,-2451.01250798403,-2451.12995798403,-2451.89415798403,-2452.40918298403,-2451.64280798403,-2449.73163298403,-2448.11130798403,-2447.63613298403,-2447.80050798403,-2447.76055798403,-2447.23808298403,-2446.47680798403,-2445.94223298403,-2445.97790798403,-2446.15465798403,-2445.93338298403,-2444.97158298403,-2443.24718298403,-2441.37193298403,-2439.83728298403,-2438.56625798403,-2437.42980798403,-2436.43300798403,-2435.60783298403,-2434.58775798403,-2433.12828298403,-2431.51838298403,-2430.75365798403,-2431.76700798403,-2435.21793298403,-2441.14450798403,-2448.72193298403,-2456.77580798403,-2462.73075798403,-2465.78603298403,-2467.99383298403,-2470.35663298403,-2472.32523298403,-2474.29340798403,-2476.93763298403,-2479.86903298403,-2481.95083298403,-2482.08683298403,-2479.38920798403,-2473.37653298403,-2464.87818298403,-2456.72348298403
-2423.89324096806,-2435.16491596806,-2465.17604096806,-2469.35176596806,-2469.28144096806,-2467.48676596806,-2463.49061596806,-2458.49531596806,-2455.19011596806,-2453.56089096806,-2452.58134096806,-2451.81504096806,-2453.10289096806,-2452.49304096806,-2452.28921596806,-2452.63381596806,-2453.31741596806,-2453.44204096806,-2453.20014096806,-2453.38339096806,-2455.01994096806,-2457.50794096806,-2459.59126596806,-2460.84164096806,-2461.18641596806,-2460.73249096806,-2459.70514096806,-2458.64126596806,-2458.18084096806,-2458.03689096806,-2457.46444096806,-2456.63699096806,-2455.99879096806,-2455.64126596806,-2455.75326596806,-2456.09961596806,-2456.03079096806,-2455.50549096806,-2454.89521596806,-2454.66269096806,-2454.43784096806,-2453.68086596806,-2453.00851596806,-2453.12596596806,-2453.89016596806,-2454.40519096806,-2453.63881596806,-2451.72764096806,-2450.10731596806,-2449.63214096806,-2449.79651596806,-2449.75656596806,-2449.23409096806,-2448.47281596806,-2447.93824096806,-2447.97391596806,-2448.15066596806,-2447.92939096806,-2446.96759096806,-2445.24319096806,-2443.36794096806,-2441.83329096806,-2440.56226596806,-2439.42581596806,-2438.42901596806,-2437.60384096806,-2436.58376596806,-2435.12429096806,-2433.51439096806,-2432.74966596806,-2433.76301596806,-2437.21394096806,-2443.14051596806,-2450.71794096806,-2458.77181596806,-2464.72676596806,-2467.78204096806,-2469.98984096806,-2472.35264096806,-2474.32124096806,-2476.28941596806,-2478.93364096806,-2481.86504096806,-2483.94684096806,-2484.08284096806,-2481.38521596806,-2475.37254096806,-2466.87419096806,-2458.71949096806
-2425.8892489521,-2437.1609239521,-2467.1720489521,-2471.3477739521,-2471.2774489521,-2469.4827739521,-2465.4866239521,-2460.4913239521,-2457.1861239521,-2455.5568989521,-2454.5773489521,-2453.8110489521,-2455.0988989521,-2454.4890489521,-2454.2852239521,-2454.6298239521,-2455.3134239521,-2455.4380489521,-2455.1961489521,-2455.3793989521,-2457.0159489521,-2459.5039489521,-2461.5872739521,-2462.8376489521,-2463.1824239521,-2462.7284989521,-2461.7011489521,-2460.6372739521,-2460.1768489521,-2460.0328989521,-2459.4604489521,-2458.6329989521,-2457.9947989521,-2457.6372739521,-2457.7492739521,-2458.0956239521,-2458.0267989521,-2457.5014989521,-2456.8912239521,-2456.6586989521,-2456.4338489521,-2455.6768739521,-2455.0045239521,-2455.1219739521,-2455.8861739521,-2456.4011989521,-2455.6348239521,-2453.7236489521,-2452.1033239521,-2451.6281489521,-2451.7925239521,-2451.7525739521,-2451.2300989521,-2450.4688239521,-2449.9342489521,-2449.9699239521,-2450.1466739521,-2449.9253989521,-2448.9635989521,-2447.2391989521,-2445.3639489521,-2443.8292989521,-2442.5582739521,-2441.4218239521,-2440.4250239521,-2439.5998489521,-2438.5797739521,-2437.1202989521,-2435.5103989521,-2434.7456739521,-2435.7590239521,-2439.2099489521,-2445.1365239521,-2452.7139489521,-2460.7678239521,-2466.7227739521,-2469.7780489521,-2471.9858489521,-2474.3486489521,-2476.3172489521,-2478.2854239521,-2480.9296489521,-2483.8610489521,-2485.9428489521,-2486.0788489521,-2483.3812239521,-2477.3685489521,-2468.8701989521,-2460.7154989521
-2427.88525693613,-2439.15693193613,-2469.16805693613,-2473.34378193613,-2473.27345693613,-2471.47878193613,-2467.48263193613,-2462.48733193613,-2459.18213193613,-2457.55290693613,-2456.57335693613,-2455.80705693613,-2457.09490693613,-2456.48505693613,-2456.28123193613,-2456.62583193613,-2457.30943193613,-2457.43405693613,-2457.19215693613,-2457.37540693613,-2459.01195693613,-2461.49995693613,-2463.58328193613,-2464.83365693613,-2465.17843193613,-2464.72450693613,-2463.69715693613,-2462.63328193613,-2462.17285693613,-2462.02890693613,-2461.45645693613,-2460.62900693613,-2459.99080693613,-2459.63328193613,-2459.74528193613,-2460.09163193613,-2460.02280693613,-2459.49750693613,-2458.88723193613,-2458.65470693613,-2458.42985693613,-2457.67288193613,-2457.00053193613,-2457.11798193613,-2457.88218193613,-2458.39720693613,-2457.63083193613,-2455.71965693613,-2454.09933193613,-2453.62415693613,-2453.78853193613,-2453.74858193613,-2453.22610693613,-2452.46483193613,-2451.93025693613,-2451.96593193613,-2452.14268193613,-2451.92140693613,-2450.95960693613,-2449.23520693613,-2447.35995693613,-2445.82530693613,-2444.55428193613,-2443.41783193613,-2442.42103193613,-2441.59585693613,-2440.57578193613,-2439.11630693613,-2437.50640693613,-2436.74168193613,-2437.75503193613,-2441.20595693613,-2447.13253193613,-2454.70995693613,-2462.76383193613,-2468.71878193613,-2471.77405693613,-2473.98185693613,-2476.34465693613,-2478.31325693613,-2480.28143193613,-2482.92565693613,-2485.85705693613,-2487.93885693613,-2488.07485693613,-2485.37723193613,-2479.36455693613,-2470.86620693613,-2462.71150693613
-2429.88126492016,-2441.15293992016,-2471.16406492016,-2475.33978992016,-2475.26946492016,-2473.47478992016,-2469.47863992016,-2464.48333992016,-2461.17813992016,-2459.54891492016,-2458.56936492016,-2457.80306492016,-2459.09091492016,-2458.48106492016,-2458.27723992016,-2458.62183992016,-2459.30543992016,-2459.43006492016,-2459.18816492016,-2459.37141492016,-2461.00796492016,-2463.49596492016,-2465.57928992016,-2466.82966492016,-2467.17443992016,-2466.72051492016,-2465.69316492016,-2464.62928992016,-2464.16886492016,-2464.02491492016,-2463.45246492016,-2462.62501492016,-2461.98681492016,-2461.62928992016,-2461.74128992016,-2462.08763992016,-2462.01881492016,-2461.49351492016,-2460.88323992016,-2460.65071492016,-2460.42586492016,-2459.66888992016,-2458.99653992016,-2459.11398992016,-2459.87818992016,-2460.39321492016,-2459.62683992016,-2457.71566492016,-2456.09533992016,-2455.62016492016,-2455.78453992016,-2455.74458992016,-2455.22211492016,-2454.46083992016,-2453.92626492016,-2453.96193992016,-2454.13868992016,-2453.91741492016,-2452.95561492016,-2451.23121492016,-2449.35596492016,-2447.82131492016,-2446.55028992016,-2445.41383992016,-2444.41703992016,-2443.59186492016,-2442.57178992016,-2441.11231492016,-2439.50241492016,-2438.73768992016,-2439.75103992016,-2443.20196492016,-2449.12853992016,-2456.70596492016,-2464.75983992016,-2470.71478992016,-2473.77006492016,-2475.97786492016,-2478.34066492016,-2480.30926492016,-2482.27743992016,-2484.92166492016,-2487.85306492016,-2489.93486492016,-2490.07086492016,-2487.37323992016,-2481.36056492016,-2472.86221492016,-2464.70751492016
-2431.87727290419,-2443.14894790419,-2473.16007290419,-2477.33579790419,-2477.26547290419,-2475.47079790419,-2471.47464790419,-2466.47934790419,-2463.17414790419,-2461.54492290419,-2460.56537290419,-2459.79907290419,-2461.08692290419,-2460.47707290419,-2460.27324790419,-2460.61784790419,-2461.30144790419,-2461.42607290419,-2461.18417290419,-2461.36742290419,-2463.00397290419,-2465.49197290419,-2467.57529790419,-2468.82567290419,-2469.17044790419,-2468.71652290419,-2467.68917290419,-2466.62529790419,-2466.16487290419,-2466.02092290419,-2465.44847290419,-2464.62102290419,-2463.98282290419,-2463.62529790419,-2463.73729790419,-2464.08364790419,-2464.01482290419,-2463.48952290419,-2462.87924790419,-2462.64672290419,-2462.42187290419,-2461.66489790419,-2460.99254790419,-2461.10999790419,-2461.87419790419,-2462.38922290419,-2461.62284790419,-2459.71167290419,-2458.09134790419,-2457.61617290419,-2457.78054790419,-2457.74059790419,-2457.21812290419,-2456.45684790419,-2455.92227290419,-2455.95794790419,-2456.13469790419,-2455.91342290419,-2454.95162290419,-2453.22722290419,-2451.35197290419,-2449.81732290419,-2448.54629790419,-2447.40984790419,-2446.41304790419,-2445.58787290419,-2444.56779790419,-2443.10832290419,-2441.49842290419,-2440.73369790419,-2441.74704790419,-2445.19797290419,-2451.12454790419,-2458.70197290419,-2466.75584790419,-2472.71079790419,-2475.76607290419,-2477.97387290419,-2480.33667290419,-2482.30527290419,-2484.27344790419,-2486.91767290419,-2489.84907290419,-2491.93087290419,-2492.06687290419,-2489.36924790419,-2483.35657290419,-2474.85822290419,-2466.70352290419
-2433.87328088822,-2445.14495588822,-2475.15608088822,-2479.33180588822,-2479.26148088822,-2477.46680588822,-2473.47065588822,-2468.47535588822,-2465.17015588822,-2463.54093088822,-2462.56138088822,-2461.79508088822,-2463.08293088822,-2462.47308088822,-2462.26925588822,-2462.61385588822,-2463.29745588822,-2463.42208088822,-2463.18018088822,-2463.36343088822,-2464.99998088822,-2467.48798088822,-2469.57130588822,-2470.82168088822,-2471.16645588822,-2470.71253088822,-2469.68518088822,-2468.62130588822,-2468.16088088822,-2468.01693088822,-2467.44448088822,-2466.61703088822,-2465.97883088822,-2465.62130588822,-2465.73330588822,-2466.07965588822,-2466.01083088822,-2465.48553088822,-2464.87525588822,-2464.64273088822,-2464.41788088822,-2463.66090588822,-2462.98855588822,-2463.10600588822,-2463.87020588822,-2464.38523088822,-2463.61885588822,-2461.70768088822,-2460.08735588822,-2459.61218088822,-2459.77655588822,-2459.73660588822,-2459.21413088822,-2458.45285588822,-2457.91828088822,-2457.95395588822,-2458.13070588822,-2457.90943088822,-2456.94763088822,-2455.22323088822,-2453.34798088822,-2451.81333088822,-2450.54230588822,-2449.40585588822,-2448.40905588822,-2447.58388088822,-2446.56380588822,-2445.10433088822,-2443.49443088822,-2442.72970588822,-2443.74305588822,-2447.19398088822,-2453.12055588822,-2460.69798088822,-2468.75185588822,-2474.70680588822,-2477.76208088822,-2479.96988088822,-2482.33268088822,-2484.30128088822,-2486.26945588822,-2488.91368088822,-2491.84508088822,-2493.92688088822,-2494.06288088822,-2491.36525588822,-2485.35258088822,-2476.85423088822,-2468.69953088822
-2435.86928887226,-2447.14096387226,-2477.15208887226,-2481.32781387226,-2481.25748887226,-2479.46281387226,-2475.46666387226,-2470.47136387226,-2467.16616387226,-2465.53693887226,-2464.55738887226,-2463.79108887226,-2465.07893887226,-2464.46908887226,-2464.26526387226,-2464.60986387226,-2465.29346387226,-2465.41808887226,-2465.17618887226,-2465.35943887226,-2466.99598887226,-2469.48398887226,-2471.56731387226,-2472.81768887226,-2473.16246387226,-2472.70853887226,-2471.68118887226,-2470.61731387226,-2470.15688887226,-2470.01293887226,-2469.44048887226,-2468.61303887226,-2467.97483887226,-2467.61731387226,-2467.72931387226,-2468.07566387226,-2468.00683887226,-2467.48153887226,-2466.87126387226,-2466.63873887226,-2466.41388887226,-2465.65691387226,-2464.98456387226,-2465.10201387226,-2465.86621387226,-2466.38123887226,-2465.61486387226,-2463.70368887226,-2462.08336387226,-2461.60818887226,-2461.77256387226,-2461.73261387226,-2461.21013887226,-2460.44886387226,-2459.91428887226,-2459.94996387226,-2460.12671387226,-2459.90543887226,-2458.94363887226,-2457.21923887226,-2455.34398887226,-2453.80933887226,-2452.53831387226,-2451.40186387226,-2450.40506387226,-2449.57988887226,-2448.55981387226,-2447.10033887226,-2445.49043887226,-2444.72571387226,-2445.73906387226,-2449.18998887226,-2455.11656387226,-2462.69398887226,-2470.74786387226,-2476.70281387226,-2479.75808887226,-2481.96588887226,-2484.32868887226,-2486.29728887226,-2488.26546387226,-2490.90968887226,-2493.84108887226,-2495.92288887226,-2496.05888887226,-2493.36126387226,-2487.34858887226,-2478.85023887226,-2470.69553887226
-2437.86529685629,-2449.13697185629,-2479.14809685629,-2483.32382185629,-2483.25349685629,-2481.45882185629,-2477.46267185629,-2472.46737185629,-2469.16217185629,-2467.53294685629,-2466.55339685629,-2465.78709685629,-2467.07494685629,-2466.46509685629,-2466.26127185629,-2466.60587185629,-2467.28947185629,-2467.41409685629,-2467.17219685629,-2467.35544685629,-2468.99199685629,-2471.47999685629,-2473.56332185629,-2474.81369685629,-2475.15847185629,-2474.70454685629,-2473.67719685629,-2472.61332185629,-2472.15289685629,-2472.00894685629,-2471.43649685629,-2470.60904685629,-2469.97084685629,-2469.61332185629,-2469.72532185629,-2470.07167185629,-2470.00284685629,-2469.47754685629,-2468.86727185629,-2468.63474685629,-2468.40989685629,-2467.65292185629,-2466.98057185629,-2467.09802185629,-2467.86222185629,-2468.37724685629,-2467.61087185629,-2465.69969685629,-2464.07937185629,-2463.60419685629,-2463.76857185629,-2463.72862185629,-2463.20614685629,-2462.44487185629,-2461.91029685629,-2461.94597185629,-2462.12272185629,-2461.90144685629,-2460.93964685629,-2459.21524685629,-2457.33999685629,-2455.80534685629,-2454.53432185629,-2453.39787185629,-2452.40107185629,-2451.57589685629,-2450.55582185629,-2449.09634685629,-2447.48644685629,-2446.72172185629,-2447.73507185629,-2451.18599685629,-2457.11257185629,-2464.68999685629,-2472.74387185629,-2478.69882185629,-2481.75409685629,-2483.96189685629,-2486.32469685629,-2488.29329685629,-2490.26147185629,-2492.90569685629,-2495.83709685629,-2497.91889685629,-2498.05489685629,-2495.35727185629,-2489.34459685629,-2480.84624685629,-2472.69154685629
