X,Y,Thickness
228914.55,578381.53,55.13
229414.55,578381.53,62.36
229914.55,578381.53,67.99
230414.55,578381.53,74.89
230914.55,578381.53,76.6
231414.55,578381.53,86.46
231914.55,578381.53,98.33
232414.55,578381.53,101.32
232914.55,578381.53,100.52
233414.55,578381.53,97.59
233914.55,578381.53,96.27
234414.55,578381.53,95.93
234914.55,578381.53,94.18
235414.55,578381.53,92.46
235914.55,578381.53,93.78
236414.55,578381.53,84.92
236914.55,578381.53,84.4
237414.55,578381.53,81.07
237914.55,578381.53,81.34
238414.55,578381.53,71.99
238914.55,578381.53,74.61
239414.55,578381.53,73.71
239914.55,578381.53,73.39
240414.55,578381.53,68.76
240914.55,578381.53,73.38
241414.55,578381.53,68.66
241914.55,578381.53,70.7
242414.55,578381.53,71.31
242914.55,578381.53,70.43
243414.55,578381.53,63.96
243914.55,578381.53,66.86
244414.55,578381.53,62.49
244914.55,578381.53,51.76
245414.55,578381.53,54.68
245914.55,578381.53,49.89
246414.55,578381.53,42.09
246914.55,578381.53,45.87
247414.55,578381.53,42.01
247914.55,578381.53,39.53
248414.55,578381.53,39.79
248914.55,578381.53,38.07
249414.55,578381.53,33.35
249914.55,578381.53,37.27
250414.55,578381.53,36.46
250914.55,578381.53,39.47
251414.55,578381.53,41.11
251914.55,578381.53,42.16
252414.55,578381.53,42.74
252914.55,578381.53,39.19
253414.55,578381.53,42.15
253914.55,578381.53,48.37
254414.55,578381.53,46.1
254914.55,578381.53,42.53
255414.55,578381.53,44.7
255914.55,578381.53,43.87
256414.55,578381.53,39.52
256914.55,578381.53,37.6
257414.55,578381.53,33.79
257914.55,578381.53,40.42
258414.55,578381.53,51.25
258914.55,578381.53,44.87
259414.55,578381.53,33.42
259914.55,578381.53,29.46
260414.55,578381.53,29.42
260914.55,578381.53,30.6
261414.55,578381.53,35.3
261914.55,578381.53,36.72
262414.55,578381.53,40.68
262914.55,578381.53,41.32
263414.55,578381.53,39.36
263914.55,578381.53,34.6
264414.55,578381.53,27.38
264914.55,578381.53,22.92
265414.55,578381.53,24.81
265914.55,578381.53,27.66
266414.55,578381.53,33.09
266914.55,578381.53,33.72
267414.55,578381.53,46.33
267914.55,578381.53,63.17
268414.55,578381.53,72.52
268914.55,578381.53,51.76
269414.55,578381.53,28.62
224414.55,578881.53,146.76
224914.55,578881.53,141.12
225414.55,578881.53,125.57
225914.55,578881.53,102.81
226414.55,578881.53,91.36
226914.55,578881.53,95.45
227414.55,578881.53,85.65
227914.55,578881.53,75.4
228414.55,578881.53,65.48
228914.55,578881.53,64.39
229414.55,578881.53,63.81
229914.55,578881.53,66.23
230414.55,578881.53,74.85
230914.55,578881.53,72.16
231414.55,578881.53,73.58
231914.55,578881.53,85.71
232414.55,578881.53,95.05
232914.55,578881.53,100.6
233414.55,578881.53,100.03
233914.55,578881.53,98.17
234414.55,578881.53,97.13
234914.55,578881.53,95.53
235414.55,578881.53,94.73
235914.55,578881.53,96.91
236414.55,578881.53,85.96
236914.55,578881.53,83.57
237414.55,578881.53,84.44
237914.55,578881.53,83.83
238414.55,578881.53,74.37
238914.55,578881.53,75.54
239414.55,578881.53,75.51
239914.55,578881.53,75.65
240414.55,578881.53,65.56
240914.55,578881.53,73.16
241414.55,578881.53,70.62
241914.55,578881.53,71.17
242414.55,578881.53,74.58
242914.55,578881.53,76.01
243414.55,578881.53,71.6
243914.55,578881.53,67.57
244414.55,578881.53,66.66
244914.55,578881.53,63.45
245414.55,578881.53,62.39
245914.55,578881.53,54.62
246414.55,578881.53,47.88
246914.55,578881.53,45.14
247414.55,578881.53,43.41
247914.55,578881.53,41.86
248414.55,578881.53,40.93
248914.55,578881.53,41.42
249414.55,578881.53,34.99
249914.55,578881.53,40.48
250414.55,578881.53,41.96
250914.55,578881.53,41.19
251414.55,578881.53,40.92
251914.55,578881.53,41.88
252414.55,578881.53,41.62
252914.55,578881.53,40.44
253414.55,578881.53,42.34
253914.55,578881.53,49.53
254414.55,578881.53,48.21
254914.55,578881.53,44.26
255414.55,578881.53,38.09
255914.55,578881.53,39.84
256414.55,578881.53,39.28
256914.55,578881.53,33.63
257414.55,578881.53,34.04
257914.55,578881.53,43.52
258414.55,578881.53,44.15
258914.55,578881.53,42.44
259414.55,578881.53,37.91
259914.55,578881.53,34.06
260414.55,578881.53,33.51
260914.55,578881.53,35.79
261414.55,578881.53,35.34
261914.55,578881.53,39.8
262414.55,578881.53,40.84
262914.55,578881.53,40.25
263414.55,578881.53,38.85
263914.55,578881.53,33.45
264414.55,578881.53,21.27
264914.55,578881.53,21.23
265414.55,578881.53,25.45
265914.55,578881.53,31.78
266414.55,578881.53,34.18
266914.55,578881.53,35.67
267414.55,578881.53,36.44
267914.55,578881.53,43.74
268414.55,578881.53,55.21
268914.55,578881.53,45.19
269414.55,578881.53,33.67
223914.55,579381.53,141.57
224414.55,579381.53,129.91
224914.55,579381.53,118.06
225414.55,579381.53,106.15
225914.55,579381.53,93.2
226414.55,579381.53,93.78
226914.55,579381.53,106.89
227414.55,579381.53,113.39
227914.55,579381.53,113.73
228414.55,579381.53,113.69
228914.55,579381.53,110.48
229414.55,579381.53,104.62
229914.55,579381.53,99.27
230414.55,579381.53,96.37
230914.55,579381.53,92.45
231414.55,579381.53,93.07
231914.55,579381.53,96.5
232414.55,579381.53,93.37
232914.55,579381.53,86.16
233414.55,579381.53,94.78
233914.55,579381.53,104.96
234414.55,579381.53,98.56
234914.55,579381.53,95.05
235414.55,579381.53,93.13
235914.55,579381.53,97.05
236414.55,579381.53,90.62
236914.55,579381.53,83.93
237414.55,579381.53,88.71
237914.55,579381.53,84.56
238414.55,579381.53,77.58
238914.55,579381.53,72.76
239414.55,579381.53,74.61
239914.55,579381.53,72.86
240414.55,579381.53,73.7
240914.55,579381.53,76.21
241414.55,579381.53,73.12
241914.55,579381.53,75.75
242414.55,579381.53,77.91
242914.55,579381.53,78.76
243414.55,579381.53,69.3
243914.55,579381.53,72.59
244414.55,579381.53,71.87
244914.55,579381.53,70.8
245414.55,579381.53,68.08
245914.55,579381.53,56.53
246414.55,579381.53,48.9
246914.55,579381.53,47.5
247414.55,579381.53,46.29
247914.55,579381.53,44.42
248414.55,579381.53,42.45
248914.55,579381.53,42.85
249414.55,579381.53,44.4
249914.55,579381.53,43.6
250414.55,579381.53,40.77
250914.55,579381.53,41.08
251414.55,579381.53,41.28
251914.55,579381.53,40.04
252414.55,579381.53,41.52
252914.55,579381.53,43.84
253414.55,579381.53,33.62
253914.55,579381.53,37.69
254414.55,579381.53,40.16
254914.55,579381.53,40.79
255414.55,579381.53,37.83
255914.55,579381.53,36.57
256414.55,579381.53,36.75
256914.55,579381.53,34.98
257414.55,579381.53,36.49
257914.55,579381.53,37.63
258414.55,579381.53,39.83
258914.55,579381.53,40.11
259414.55,579381.53,41.63
259914.55,579381.53,41.09
260414.55,579381.53,39.68
260914.55,579381.53,40.57
261414.55,579381.53,41.84
261914.55,579381.53,43.29
262414.55,579381.53,40.74
262914.55,579381.53,39.18
263414.55,579381.53,37.29
263914.55,579381.53,30.66
264414.55,579381.53,20.45
264914.55,579381.53,21.21
265414.55,579381.53,24.41
265914.55,579381.53,27.59
266414.55,579381.53,31.8
266914.55,579381.53,32.67
267414.55,579381.53,34.36
267914.55,579381.53,39.25
268414.55,579381.53,46.98
268914.55,579381.53,46.35
269414.55,579381.53,39.47
222914.55,579881.53,155.62
223414.55,579881.53,148.78
223914.55,579881.53,127.72
224414.55,579881.53,111.19
224914.55,579881.53,105.22
225414.55,579881.53,104.77
225914.55,579881.53,95.07
226414.55,579881.53,92.05
226914.55,579881.53,103.24
227414.55,579881.53,110.44
227914.55,579881.53,112.93
228414.55,579881.53,114.83
228914.55,579881.53,114.81
229414.55,579881.53,109.34
229914.55,579881.53,101.11
230414.55,579881.53,98.05
230914.55,579881.53,94.88
231414.55,579881.53,94.31
231914.55,579881.53,97.55
232414.55,579881.53,101.22
232914.55,579881.53,99.13
233414.55,579881.53,93.72
233914.55,579881.53,91.35
234414.55,579881.53,96.41
234914.55,579881.53,97.27
235414.55,579881.53,95.31
235914.55,579881.53,98.36
236414.55,579881.53,93.76
236914.55,579881.53,89.7
237414.55,579881.53,91.29
237914.55,579881.53,86.41
238414.55,579881.53,82.71
238914.55,579881.53,80.73
239414.55,579881.53,78.14
239914.55,579881.53,77.66
240414.55,579881.53,74.06
240914.55,579881.53,76.53
241414.55,579881.53,66.93
241914.55,579881.53,73.35
242414.55,579881.53,76.95
242914.55,579881.53,70.91
243414.55,579881.53,71.62
243914.55,579881.53,70.66
244414.55,579881.53,71.84
244914.55,579881.53,72.76
245414.55,579881.53,68.51
245914.55,579881.53,62.76
246414.55,579881.53,55.87
246914.55,579881.53,51.21
247414.55,579881.53,47.26
247914.55,579881.53,47.84
248414.55,579881.53,50.56
248914.55,579881.53,47.88
249414.55,579881.53,47.6
249914.55,579881.53,44.38
250414.55,579881.53,42.36
250914.55,579881.53,43.17
251414.55,579881.53,42.27
251914.55,579881.53,44.37
252414.55,579881.53,43.26
252914.55,579881.53,44.09
253414.55,579881.53,39.61
253914.55,579881.53,39.64
254414.55,579881.53,41.81
254914.55,579881.53,42.42
255414.55,579881.53,42.63
255914.55,579881.53,40.16
256414.55,579881.53,38.34
256914.55,579881.53,35.98
257414.55,579881.53,31.95
257914.55,579881.53,32.41
258414.55,579881.53,35.18
258914.55,579881.53,36.31
259414.55,579881.53,40.32
259914.55,579881.53,41.93
260414.55,579881.53,43.33
260914.55,579881.53,46.93
261414.55,579881.53,46.77
261914.55,579881.53,43.64
262414.55,579881.53,38.1
262914.55,579881.53,37.05
263414.55,579881.53,33.41
263914.55,579881.53,26.77
264414.55,579881.53,25.23
264914.55,579881.53,25.03
265414.55,579881.53,28.8
265914.55,579881.53,27.76
266414.55,579881.53,32.9
266914.55,579881.53,35.38
267414.55,579881.53,36.45
267914.55,579881.53,40.43
268414.55,579881.53,47.17
268914.55,579881.53,51.85
269414.55,579881.53,46.73
222414.55,580381.53,151.54
222914.55,580381.53,155.02
223414.55,580381.53,153.93
223914.55,580381.53,152.13
224414.55,580381.53,138.46
224914.55,580381.53,118.25
225414.55,580381.53,101.66
225914.55,580381.53,89.34
226414.55,580381.53,84.55
226914.55,580381.53,92.76
227414.55,580381.53,104.52
227914.55,580381.53,113.91
228414.55,580381.53,116.61
228914.55,580381.53,115.72
229414.55,580381.53,112.96
229914.55,580381.53,107.93
230414.55,580381.53,103.92
230914.55,580381.53,99.33
231414.55,580381.53,96.99
231914.55,580381.53,98.06
232414.55,580381.53,100.66
232914.55,580381.53,100.55
233414.55,580381.53,99.94
233914.55,580381.53,97.13
234414.55,580381.53,87.29
234914.55,580381.53,92.19
235414.55,580381.53,98.75
235914.55,580381.53,105.39
236414.55,580381.53,97.64
236914.55,580381.53,91.6
237414.55,580381.53,90.45
237914.55,580381.53,88.32
238414.55,580381.53,83.6
238914.55,580381.53,80.81
239414.55,580381.53,76.63
239914.55,580381.53,74.51
240414.55,580381.53,70.08
240914.55,580381.53,74.73
241414.55,580381.53,68.01
241914.55,580381.53,69.11
242414.55,580381.53,72.54
242914.55,580381.53,68.71
243414.55,580381.53,67.55
243914.55,580381.53,66.63
244414.55,580381.53,66.65
244914.55,580381.53,64.43
245414.55,580381.53,66.24
245914.55,580381.53,72.53
246414.55,580381.53,69.16
246914.55,580381.53,56.07
247414.55,580381.53,51.98
247914.55,580381.53,51.77
248414.55,580381.53,46.32
248914.55,580381.53,50.06
249414.55,580381.53,49
249914.55,580381.53,46.54
250414.55,580381.53,43.85
250914.55,580381.53,43.79
251414.55,580381.53,43.62
251914.55,580381.53,44.65
252414.55,580381.53,42.54
252914.55,580381.53,43.19
253414.55,580381.53,41.44
253914.55,580381.53,42.06
254414.55,580381.53,41.49
254914.55,580381.53,42.34
255414.55,580381.53,40.47
255914.55,580381.53,39.07
256414.55,580381.53,38.67
256914.55,580381.53,36.66
257414.55,580381.53,33.48
257914.55,580381.53,33.03
258414.55,580381.53,34.18
258914.55,580381.53,36.91
259414.55,580381.53,41.8
259914.55,580381.53,44.5
260414.55,580381.53,46.54
260914.55,580381.53,44.11
261414.55,580381.53,41.2
261914.55,580381.53,35.07
262414.55,580381.53,34.57
262914.55,580381.53,32.42
263414.55,580381.53,32
263914.55,580381.53,27.75
264414.55,580381.53,26.41
264914.55,580381.53,29.53
265414.55,580381.53,29.58
265914.55,580381.53,31.95
266414.55,580381.53,36.94
266914.55,580381.53,36.64
267414.55,580381.53,42.96
267914.55,580381.53,47.24
268414.55,580381.53,52.17
268914.55,580381.53,57.27
269414.55,580381.53,46.88
221914.55,580881.53,136.87
222414.55,580881.53,148.77
222914.55,580881.53,148.72
223414.55,580881.53,148.35
223914.55,580881.53,150
224414.55,580881.53,140.52
224914.55,580881.53,121.31
225414.55,580881.53,106.68
225914.55,580881.53,89.54
226414.55,580881.53,80.67
226914.55,580881.53,83.05
227414.55,580881.53,83.88
227914.55,580881.53,92.43
228414.55,580881.53,102.88
228914.55,580881.53,115.24
229414.55,580881.53,117.92
229914.55,580881.53,115.56
230414.55,580881.53,109.49
230914.55,580881.53,101.45
231414.55,580881.53,98.21
231914.55,580881.53,101.94
232414.55,580881.53,102.05
232914.55,580881.53,97.88
233414.55,580881.53,98.71
233914.55,580881.53,100.53
234414.55,580881.53,102.21
234914.55,580881.53,99.66
235414.55,580881.53,91.78
235914.55,580881.53,104.66
236414.55,580881.53,97.51
236914.55,580881.53,94.24
237414.55,580881.53,94.85
237914.55,580881.53,87.43
238414.55,580881.53,83.69
238914.55,580881.53,78.11
239414.55,580881.53,73.55
239914.55,580881.53,69.81
240414.55,580881.53,67.33
240914.55,580881.53,66.78
241414.55,580881.53,67.34
241914.55,580881.53,68.66
242414.55,580881.53,70.46
242914.55,580881.53,67.49
243414.55,580881.53,62.33
243914.55,580881.53,63.68
244414.55,580881.53,64.24
244914.55,580881.53,60.42
245414.55,580881.53,64.32
245914.55,580881.53,74.83
246414.55,580881.53,64.74
246914.55,580881.53,58.73
247414.55,580881.53,56.55
247914.55,580881.53,46.96
248414.55,580881.53,44.69
248914.55,580881.53,50.99
249414.55,580881.53,50.54
249914.55,580881.53,48.07
250414.55,580881.53,45.6
250914.55,580881.53,43.8
251414.55,580881.53,42.8
251914.55,580881.53,43.18
252414.55,580881.53,39.37
252914.55,580881.53,43.18
253414.55,580881.53,42.95
253914.55,580881.53,43.07
254414.55,580881.53,46.21
254914.55,580881.53,45.45
255414.55,580881.53,42.46
255914.55,580881.53,42.77
256414.55,580881.53,41.83
256914.55,580881.53,39
257414.55,580881.53,35.3
257914.55,580881.53,32.57
258414.55,580881.53,34.6
258914.55,580881.53,40.32
259414.55,580881.53,42.61
259914.55,580881.53,45.09
260414.55,580881.53,45.51
260914.55,580881.53,40.69
261414.55,580881.53,34.48
261914.55,580881.53,34.25
262414.55,580881.53,35.54
262914.55,580881.53,33.72
263414.55,580881.53,32.59
263914.55,580881.53,30.3
264414.55,580881.53,29.13
264914.55,580881.53,35.43
265414.55,580881.53,31.47
265914.55,580881.53,33.48
266414.55,580881.53,45.67
266914.55,580881.53,45.05
267414.55,580881.53,53.04
267914.55,580881.53,46.76
268414.55,580881.53,56.6
268914.55,580881.53,57.65
269414.55,580881.53,52.15
220914.55,581381.53,93.95
221414.55,581381.53,112.19
221914.55,581381.53,145.83
222414.55,581381.53,140.7
222914.55,581381.53,140.5
223414.55,581381.53,140.81
223914.55,581381.53,144.69
224414.55,581381.53,135.85
224914.55,581381.53,119
225414.55,581381.53,104.17
225914.55,581381.53,86.01
226414.55,581381.53,81.18
226914.55,581381.53,94.71
227414.55,581381.53,102.75
227914.55,581381.53,95.63
228414.55,581381.53,89.75
228914.55,581381.53,90.36
229414.55,581381.53,100.93
229914.55,581381.53,111.35
230414.55,581381.53,114.16
230914.55,581381.53,106.86
231414.55,581381.53,102.55
231914.55,581381.53,101.96
232414.55,581381.53,99.22
232914.55,581381.53,97.48
233414.55,581381.53,100.49
233914.55,581381.53,102.86
234414.55,581381.53,107.14
234914.55,581381.53,106.39
235414.55,581381.53,102.96
235914.55,581381.53,105.33
236414.55,581381.53,101.76
236914.55,581381.53,97.63
237414.55,581381.53,96.96
237914.55,581381.53,88.01
238414.55,581381.53,84.67
238914.55,581381.53,79
239414.55,581381.53,72.13
239914.55,581381.53,66.81
240414.55,581381.53,67.77
240914.55,581381.53,66.79
241414.55,581381.53,67.95
241914.55,581381.53,66.27
242414.55,581381.53,69.16
242914.55,581381.53,71.65
243414.55,581381.53,64.29
243914.55,581381.53,64.03
244414.55,581381.53,63.4
244914.55,581381.53,62.34
245414.55,581381.53,67.55
245914.55,581381.53,72.65
246414.55,581381.53,61.62
246914.55,581381.53,58.86
247414.55,581381.53,58.32
247914.55,581381.53,46.86
248414.55,581381.53,47.38
248914.55,581381.53,51.82
249414.55,581381.53,53.65
249914.55,581381.53,51.43
250414.55,581381.53,49.77
250914.55,581381.53,46.79
251414.55,581381.53,42.82
251914.55,581381.53,44.19
252414.55,581381.53,43.16
252914.55,581381.53,46.26
253414.55,581381.53,46.94
253914.55,581381.53,44.48
254414.55,581381.53,46.04
254914.55,581381.53,46.03
255414.55,581381.53,45.63
255914.55,581381.53,45.76
256414.55,581381.53,43.6
256914.55,581381.53,39.44
257414.55,581381.53,36.75
257914.55,581381.53,36.05
258414.55,581381.53,39.92
258914.55,581381.53,42.89
259414.55,581381.53,44.33
259914.55,581381.53,43
260414.55,581381.53,42.52
260914.55,581381.53,40.41
261414.55,581381.53,34.04
261914.55,581381.53,34.07
262414.55,581381.53,35.41
262914.55,581381.53,33.95
263414.55,581381.53,34.71
263914.55,581381.53,32.2
264414.55,581381.53,32.04
264914.55,581381.53,39.73
265414.55,581381.53,34.48
265914.55,581381.53,35.76
266414.55,581381.53,50.6
266914.55,581381.53,55.64
267414.55,581381.53,52.96
267914.55,581381.53,48.18
268414.55,581381.53,48.79
268914.55,581381.53,52.24
269414.55,581381.53,63.2
220914.55,581881.53,103.35
221414.55,581881.53,125.09
221914.55,581881.53,133.79
222414.55,581881.53,130.45
222914.55,581881.53,129.89
223414.55,581881.53,130.98
223914.55,581881.53,137.96
224414.55,581881.53,132.63
224914.55,581881.53,114
225414.55,581881.53,98.01
225914.55,581881.53,82.69
226414.55,581881.53,81.34
226914.55,581881.53,96.21
227414.55,581881.53,108.11
227914.55,581881.53,113.28
228414.55,581881.53,114.79
228914.55,581881.53,109.22
229414.55,581881.53,91.32
229914.55,581881.53,82.45
230414.55,581881.53,90.02
230914.55,581881.53,106.87
231414.55,581881.53,114.18
231914.55,581881.53,107.22
232414.55,581881.53,98.34
232914.55,581881.53,96.28
233414.55,581881.53,99.22
233914.55,581881.53,100.43
234414.55,581881.53,106.07
234914.55,581881.53,108.71
235414.55,581881.53,109.83
235914.55,581881.53,108.31
236414.55,581881.53,102.94
236914.55,581881.53,111.6
237414.55,581881.53,92.29
237914.55,581881.53,86.32
238414.55,581881.53,85.26
238914.55,581881.53,79.23
239414.55,581881.53,71.77
239914.55,581881.53,65.85
240414.55,581881.53,64.34
240914.55,581881.53,64.55
241414.55,581881.53,68.67
241914.55,581881.53,63.34
242414.55,581881.53,65.26
242914.55,581881.53,65.26
243414.55,581881.53,64.04
243914.55,581881.53,62.46
244414.55,581881.53,66.42
244914.55,581881.53,70.23
245414.55,581881.53,75.4
245914.55,581881.53,75.86
246414.55,581881.53,65.71
246914.55,581881.53,63.68
247414.55,581881.53,51.59
247914.55,581881.53,58.73
248414.55,581881.53,57.02
248914.55,581881.53,55.29
249414.55,581881.53,56.46
249914.55,581881.53,54.54
250414.55,581881.53,52.36
250914.55,581881.53,47.28
251414.55,581881.53,45.59
251914.55,581881.53,45.29
252414.55,581881.53,44
252914.55,581881.53,47.3
253414.55,581881.53,48.21
253914.55,581881.53,47.07
254414.55,581881.53,47.55
254914.55,581881.53,46.91
255414.55,581881.53,46.7
255914.55,581881.53,46.48
256414.55,581881.53,42.57
256914.55,581881.53,35.52
257414.55,581881.53,35.13
257914.55,581881.53,35.29
258414.55,581881.53,39.75
258914.55,581881.53,41.25
259414.55,581881.53,41.18
259914.55,581881.53,39.88
260414.55,581881.53,37.92
260914.55,581881.53,37.74
261414.55,581881.53,34.25
261914.55,581881.53,31.76
262414.55,581881.53,34.12
262914.55,581881.53,34.21
263414.55,581881.53,38.2
263914.55,581881.53,37.38
264414.55,581881.53,35.69
264914.55,581881.53,40.52
265414.55,581881.53,37.64
265914.55,581881.53,38.34
266414.55,581881.53,45.58
266914.55,581881.53,49.02
267414.55,581881.53,54.1
267914.55,581881.53,49.74
268414.55,581881.53,49.66
268914.55,581881.53,51.25
269414.55,581881.53,71.02
220914.55,582381.53,100.54
221414.55,582381.53,112.71
221914.55,582381.53,123.32
222414.55,582381.53,120.46
222914.55,582381.53,119.11
223414.55,582381.53,118.45
223914.55,582381.53,121.3
224414.55,582381.53,121.81
224914.55,582381.53,112.47
225414.55,582381.53,97.28
225914.55,582381.53,86.07
226414.55,582381.53,90.01
226914.55,582381.53,101.23
227414.55,582381.53,108.2
227914.55,582381.53,111.93
228414.55,582381.53,115.84
228914.55,582381.53,121.21
229414.55,582381.53,122.24
229914.55,582381.53,115.94
230414.55,582381.53,106.89
230914.55,582381.53,100.06
231414.55,582381.53,107.25
231914.55,582381.53,112.35
232414.55,582381.53,109.6
232914.55,582381.53,106.8
233414.55,582381.53,103
233914.55,582381.53,102.38
234414.55,582381.53,107.53
234914.55,582381.53,110.18
235414.55,582381.53,114.29
235914.55,582381.53,108.12
236414.55,582381.53,101.97
236914.55,582381.53,102.24
237414.55,582381.53,96.54
237914.55,582381.53,92.05
238414.55,582381.53,87.69
238914.55,582381.53,79.19
239414.55,582381.53,71.54
239914.55,582381.53,65.72
240414.55,582381.53,65.28
240914.55,582381.53,60.85
241414.55,582381.53,60.67
241914.55,582381.53,56.66
242414.55,582381.53,56.13
242914.55,582381.53,56.35
243414.55,582381.53,57.42
243914.55,582381.53,60.95
244414.55,582381.53,64.49
244914.55,582381.53,69.23
245414.55,582381.53,71.79
245914.55,582381.53,71.46
246414.55,582381.53,65.75
246914.55,582381.53,53.42
247414.55,582381.53,55.7
247914.55,582381.53,58.45
248414.55,582381.53,55.98
248914.55,582381.53,55.05
249414.55,582381.53,55.55
249914.55,582381.53,49.52
250414.55,582381.53,49.54
250914.55,582381.53,44.79
251414.55,582381.53,45.55
251914.55,582381.53,45.02
252414.55,582381.53,42.04
252914.55,582381.53,43.95
253414.55,582381.53,43.54
253914.55,582381.53,46.39
254414.55,582381.53,46.82
254914.55,582381.53,45.34
255414.55,582381.53,46.56
255914.55,582381.53,47.8
256414.55,582381.53,40.49
256914.55,582381.53,35.22
257414.55,582381.53,35.02
257914.55,582381.53,35.53
258414.55,582381.53,37.12
258914.55,582381.53,39.03
259414.55,582381.53,40.39
259914.55,582381.53,41.01
260414.55,582381.53,39.38
260914.55,582381.53,37.19
261414.55,582381.53,34.69
261914.55,582381.53,33.51
262414.55,582381.53,35.56
262914.55,582381.53,38.41
263414.55,582381.53,47.5
263914.55,582381.53,47.42
264414.55,582381.53,37.46
264914.55,582381.53,38.97
265414.55,582381.53,40.42
265914.55,582381.53,40.1
266414.55,582381.53,44.89
266914.55,582381.53,47.72
267414.55,582381.53,53.51
267914.55,582381.53,47.31
268414.55,582381.53,57.09
268914.55,582381.53,44.91
269414.55,582381.53,74.97
220914.55,582881.53,95.18
221414.55,582881.53,99.76
221914.55,582881.53,113.48
222414.55,582881.53,110.4
222914.55,582881.53,108.16
223414.55,582881.53,104.76
223914.55,582881.53,99.09
224414.55,582881.53,88.42
224914.55,582881.53,90.33
225414.55,582881.53,97.01
225914.55,582881.53,91.32
226414.55,582881.53,94.2
226914.55,582881.53,104.52
227414.55,582881.53,109.69
227914.55,582881.53,110.21
228414.55,582881.53,112.08
228914.55,582881.53,118.22
229414.55,582881.53,124.12
229914.55,582881.53,124.04
230414.55,582881.53,122.52
230914.55,582881.53,120.32
231414.55,582881.53,111.47
231914.55,582881.53,107.73
232414.55,582881.53,115.23
232914.55,582881.53,117.29
233414.55,582881.53,115.46
233914.55,582881.53,114.52
234414.55,582881.53,117.71
234914.55,582881.53,116.05
235414.55,582881.53,117.75
235914.55,582881.53,108.4
236414.55,582881.53,103.53
236914.55,582881.53,101.57
237414.55,582881.53,98.26
237914.55,582881.53,98.64
238414.55,582881.53,89.06
238914.55,582881.53,80.14
239414.55,582881.53,75.64
239914.55,582881.53,69.85
240414.55,582881.53,69.19
240914.55,582881.53,64.08
241414.55,582881.53,60.84
241914.55,582881.53,54.28
242414.55,582881.53,53.12
242914.55,582881.53,54
243414.55,582881.53,53.77
243914.55,582881.53,60.75
244414.55,582881.53,62.32
244914.55,582881.53,65.77
245414.55,582881.53,66.3
245914.55,582881.53,65.17
246414.55,582881.53,60.95
246914.55,582881.53,63.45
247414.55,582881.53,64.01
247914.55,582881.53,62.24
248414.55,582881.53,58.07
248914.55,582881.53,55.9
249414.55,582881.53,55.02
249914.55,582881.53,53.32
250414.55,582881.53,50.04
250914.55,582881.53,46.26
251414.55,582881.53,46.88
251914.55,582881.53,46.72
252414.55,582881.53,46.21
252914.55,582881.53,47.63
253414.55,582881.53,45.93
253914.55,582881.53,44.46
254414.55,582881.53,46.3
254914.55,582881.53,47.69
255414.55,582881.53,50.13
255914.55,582881.53,48.82
256414.55,582881.53,39.4
256914.55,582881.53,37.13
257414.55,582881.53,35.54
257914.55,582881.53,35.16
258414.55,582881.53,36.02
258914.55,582881.53,39.71
259414.55,582881.53,40.87
259914.55,582881.53,41.09
260414.55,582881.53,39.92
260914.55,582881.53,38.35
261414.55,582881.53,37.92
261914.55,582881.53,40.43
262414.55,582881.53,42.14
262914.55,582881.53,40.14
263414.55,582881.53,42.17
263914.55,582881.53,52.37
264414.55,582881.53,40.12
264914.55,582881.53,37.87
265414.55,582881.53,43.88
265914.55,582881.53,48.58
266414.55,582881.53,50.71
266914.55,582881.53,52.33
267414.55,582881.53,54.9
267914.55,582881.53,47.8
268414.55,582881.53,57.7
268914.55,582881.53,40.08
269414.55,582881.53,67.64
221414.55,583381.53,101.58
221914.55,583381.53,99.22
222414.55,583381.53,94.96
222914.55,583381.53,98.81
223414.55,583381.53,94.05
223914.55,583381.53,85.21
224414.55,583381.53,76.23
224914.55,583381.53,67.16
225414.55,583381.53,73.55
225914.55,583381.53,87.28
226414.55,583381.53,93.24
226914.55,583381.53,101.94
227414.55,583381.53,110.32
227914.55,583381.53,115
228414.55,583381.53,115.18
228914.55,583381.53,114.64
229414.55,583381.53,119.74
229914.55,583381.53,122.44
230414.55,583381.53,121.99
230914.55,583381.53,122.11
231414.55,583381.53,119.32
231914.55,583381.53,119.42
232414.55,583381.53,115.34
232914.55,583381.53,118.49
233414.55,583381.53,120.95
233914.55,583381.53,123.4
234414.55,583381.53,128.61
234914.55,583381.53,127.11
235414.55,583381.53,119.44
235914.55,583381.53,107.93
236414.55,583381.53,105.13
236914.55,583381.53,104.21
237414.55,583381.53,98.78
237914.55,583381.53,93.86
238414.55,583381.53,94.45
238914.55,583381.53,89
239414.55,583381.53,78.15
239914.55,583381.53,69.44
240414.55,583381.53,68.62
240914.55,583381.53,66.81
241414.55,583381.53,58.41
241914.55,583381.53,52.99
242414.55,583381.53,52.17
242914.55,583381.53,46.94
243414.55,583381.53,51.85
243914.55,583381.53,59.33
244414.55,583381.53,60.79
244914.55,583381.53,62.98
245414.55,583381.53,60.76
245914.55,583381.53,63.7
246414.55,583381.53,65.31
246914.55,583381.53,63.39
247414.55,583381.53,61.06
247914.55,583381.53,58.86
248414.55,583381.53,57.89
248914.55,583381.53,54.89
249414.55,583381.53,53.83
249914.55,583381.53,52.33
250414.55,583381.53,51.44
