X,Y,thickness
256000,572000,123.45184
256000,572500,126.6605
256000,573000,127.41518
256000,573500,126.06453
256000,574000,114.83746
256000,574500,113.74741
256000,575000,126.79896
256000,575500,128.37978
256000,576000,132.1574
256000,576500,135.0433
256000,577000,127.4156
256000,577500,146.581
256000,578000,153.6757
256000,578500,146.16869
256000,579000,141.00175
256000,579500,158.91985
256000,580000,163.7569
256000,580500,166.3522
256000,581000,151.2704
256000,581500,152.8861
256000,582000,154.4629
256000,582500,168.5689
256000,583000,156.3811
256000,583500,161.95885
256000,584000,163.8679
256000,584500,166.9946
256000,585000,172.5042
256000,585500,174.5844
256000,586000,178.03581
256000,586500,168.93092
256000,587000,181.40859
256000,587500,180.86329
256000,588000,194.5674
256000,588500,185.81661
256000,589000,188.22229
256000,589500,190.39403
256000,590000,192.619
256000,590500,209.00799
256000,591000,197.88501
256000,591500,201.31878
256000,592000,217.82588
256000,592500,218.0151
256000,593000,219.72635
256000,593500,221.4248
256000,594000,223.77878
256000,594500,225.3132
256000,595000,227.7767
256000,595500,229.2405
256000,596000,230.83502
256000,596500,232.70274
256000,597000,234.6903
256000,597500,236.62929
256000,598000,215.89835
256000,598500,240.22793
256000,599000,241.08936
256000,599500,244.72326
256000,600000,245.0296
256000,600500,240.5631
256000,601000,247.09325
256000,601500,233.605
256000,602000,251.32383
256000,602500,254.9592
256000,603000,258.57928
256000,603500,261.2902
256000,604000,264.967
256000,604500,268.4136
256000,605000,271.3278
256000,605500,275.31287
256000,606000,277.8664
256000,606500,278.81613
256000,607000,282.2788
256000,607500,283.98414
256000,608000,264.75599
256500,567000,100.67715
256500,567500,96.4105
256500,568000,76.5729
256500,568500,109.52124
256500,569000,114.63537
256500,569500,118.1783
256500,570000,121.74542
256500,570500,123.27228
256500,571000,121.94211
256500,571500,116.21228
256500,572000,123.5828
256500,572500,124.12486
256500,573000,123.8891
256500,573500,121.76377
256500,574000,126.0533
256500,574500,113.02068
256500,575000,125.11645
256500,575500,127.58848
256500,576000,119.58959
256500,576500,135.79343
256500,577000,142.88135
256500,577500,149.03945
256500,578000,149.6872
256500,578500,154.8929
256500,579000,151.89215
256500,579500,157.2591
256500,580000,158.28125
256500,580500,162.1985
256500,581000,161.5016
256500,581500,161.29035
256500,582000,138.6249
256500,582500,163.3
256500,583000,166.993
256500,583500,157.5519
256500,584000,160.22175
256500,584500,166.0402
256500,585000,170.0513
256500,585500,172.6292
256500,586000,165.65078
256500,586500,172.14545
256500,587000,194.00479
256500,587500,194.89972
256500,588000,182.9773
256500,588500,198.5982
256500,589000,202.04987
256500,589500,203.85176
256500,590000,193.14839
256500,590500,195.1394
256500,591000,194.86903
256500,591500,214.29173
256500,592000,195.92204
256500,592500,213.0675
256500,593000,215.56285
256500,593500,218.63753
256500,594000,219.74096
256500,594500,223.73153
256500,595000,225.89425
256500,595500,228.75087
256500,596000,230.50182
256500,596500,215.14861
256500,597000,233.92895
256500,597500,234.9026
256500,598000,236.38755
256500,598500,237.7886
256500,599000,239.7277
256500,599500,241.22971
256500,600000,242.55382
256500,600500,245.25915
256500,601000,232.3468
256500,601500,250.97184
256500,602000,254.27958
256500,602500,255.8844
256500,603000,261.1911
256500,603500,244.6419
256500,604000,266.49284
256500,604500,271.88345
256500,605000,266.69134
256500,605500,278.02503
256500,606000,283.0219
256500,606500,282.1888
256500,607000,285.60917
256500,607500,285.17713
257000,566500,102.3556
257000,567000,101.7088
257000,567500,103.4224
257000,568000,107.6926
257000,568500,111.36461
257000,569000,115.21195
257000,569500,117.58822
257000,570000,119.19183
257000,570500,120.07294
257000,571000,122.26063
257000,571500,121.33577
257000,572000,118.37501
257000,572500,119.92763
257000,573000,122.3901
257000,573500,122.0016
257000,574000,124.0435
257000,574500,124.0811
257000,575000,127.02875
257000,575500,117.02944
257000,576000,119.45162
257000,576500,137.03472
257000,577000,130.5277
257000,577500,149.50175
257000,578000,150.52735
257000,578500,142.11155
257000,579000,152.8637
257000,579500,155.09635
257000,580000,138.9063
257000,580500,156.6431
257000,581000,156.3279
257000,581500,156.8638
257000,582000,157.42495
257000,582500,148.5108
257000,583000,161.6473
257000,583500,165.1198
257000,584000,157.9949
257000,584500,173.72055
257000,585000,168.12605
257000,585500,167.97345
257000,586000,164.2508
257000,586500,169.71932
257000,587000,176.05278
257000,587500,192.51519
257000,588000,196.25878
257000,588500,199.5401
257000,589000,202.19789
257000,589500,202.18155
257000,590000,203.41546
257000,590500,204.59694
257000,591000,203.10804
257000,591500,215.4605
257000,592000,205.27726
257000,592500,208.47738
257000,593000,213.53981
257000,593500,217.2015
257000,594000,219.54199
257000,594500,222.97949
257000,595000,211.85066
257000,595500,228.72643
257000,596000,231.27846
257000,596500,232.57199
257000,597000,234.11877
257000,597500,235.3362
257000,598000,237.2276
257000,598500,237.941
257000,599000,239.93465
257000,599500,234.21385
257000,600000,243.6017
257000,600500,245.8714
257000,601000,233.60815
257000,601500,237.71631
257000,602000,258.0062
257000,602500,261.63435
257000,603000,264.25546
257000,603500,267.56865
257000,604000,270.86063
257000,604500,274.70944
257000,605000,278.014
257000,605500,281.3916
257000,606000,283.76459
257000,606500,288.56581
257000,607000,268.1325
257500,566500,101.4951
257500,567000,102.9327
257500,567500,105.38615
257500,568000,109.1873
257500,568500,112.5432
257500,569000,114.05207
257500,569500,115.97952
257500,570000,116.71393
257500,570500,117.6571
257500,571000,114.0218
257500,571500,117.56806
257500,572000,117.36212
257500,572500,121.11925
257500,573000,121.1757
257500,573500,120.78905
257500,574000,124.687
257500,574500,124.1745
257500,575000,123.5121
257500,575500,128.85706
257500,576000,132.79805
257500,576500,121.32252
257500,577000,143.8437
257500,577500,134.38061
257500,578000,155.45375
257500,578500,153.5631
257500,579000,150.11625
257500,579500,147.59295
257500,580000,148.0408
257500,580500,151.12435
257500,581000,152.9257
257500,581500,153.67465
257500,582000,154.6642
257500,582500,143.93385
257500,583000,144.5977
257500,583500,161.74125
257500,584000,168.16585
257500,584500,155.7779
257500,585000,163.34771
257500,585500,178.51544
257500,586000,171.0681
257500,586500,161.1466
257500,587000,174.7607
257500,587500,178.20397
257500,588000,182.50667
257500,588500,195.906
257500,589000,198.0947
257500,589500,201.5846
257500,590000,204.18935
257500,590500,203.68963
257500,591000,192.1298
257500,591500,204.27472
257500,592000,203.66676
257500,592500,207.53505
257500,593000,209.71162
257500,593500,213.4179
257500,594000,216.52633
257500,594500,221.56302
257500,595000,224.94134
257500,595500,228.11357
257500,596000,231.976
257500,596500,234.5765
257500,597000,236.5262
257500,597500,237.04597
257500,598000,238.3927
257500,598500,238.01635
257500,599000,240.2028
257500,599500,242.67385
257500,600000,244.46883
257500,600500,247.94843
257500,601000,251.73754
257500,601500,254.4248
257500,602000,257.8106
257500,602500,261.40283
257500,603000,266.4389
257500,603500,268.32245
257500,604000,272.36974
257500,604500,275.8473
257500,605000,278.3781
257500,605500,285.07458
257500,606000,249.80822
257500,606500,277.21185
258000,566500,99.89559
258000,567000,101.82973
258000,567500,104.59828
258000,568000,107.8229
258000,568500,112.2025
258000,569000,113.06135
258000,569500,114.7071
258000,570000,114.18835
258000,570500,114.48445
258000,571000,112.3974
258000,571500,113.98901
258000,572000,117.23794
258000,572500,119.47233
258000,573000,121.07735
258000,573500,123.48765
258000,574000,122.91575
258000,574500,123.55865
258000,575000,124.69307
258000,575500,128.77507
258000,576000,135.48819
258000,576500,128.869
258000,577000,140.01635
258000,577500,149.2083
258000,578000,141.3721
258000,578500,139.7596
258000,579000,123.2478
258000,579500,144.1651
258000,580000,131.2844
258000,580500,147.32105
258000,581000,150.52875
258000,581500,151.93575
258000,582000,152.8334
258000,582500,153.0933
258000,583000,146.0421
258000,583500,160.1996
258000,584000,164.96259
258000,584500,169.78497
258000,585000,173.19081
258000,585500,163.83517
258000,586000,165.51262
258000,586500,158.87425
258000,587000,185.34187
258000,587500,188.11791
258000,588000,195.1451
258000,588500,195.71676
258000,589000,184.86304
258000,589500,200.55305
258000,590000,200.4079
258000,590500,192.5482
258000,591000,193.20308
258000,591500,192.06632
258000,592000,192.97518
258000,592500,195.94975
258000,593000,197.7181
258000,593500,215.23054
258000,594000,198.87674
258000,594500,221.55362
258000,595000,213.57257
258000,595500,230.27965
258000,596000,234.4191
258000,596500,226.50232
258000,597000,239.0342
258000,597500,239.53831
258000,598000,240.5466
258000,598500,241.15331
258000,599000,242.6334
258000,599500,245.8085
258000,600000,247.68865
258000,600500,250.1234
258000,601000,229.96133
258000,601500,258.22812
258000,602000,263.93695
258000,602500,265.322
258000,603000,269.84584
258000,603500,258.0821
258000,604000,262.22466
258000,604500,280.87616
258000,605000,285.06333
258000,605500,290.2912
258000,606000,289.347
258500,566500,98.83927
258500,567000,100.87625
258500,567500,103.84014
258500,568000,108.04625
258500,568500,110.304
258500,569000,109.8475
258500,569500,112.8091
258500,570000,111.6067
258500,570500,111.68895
258500,571000,111.0905
258500,571500,111.67222
258500,572000,114.79416
258500,572500,117.216
258500,573000,119.61015
258500,573500,120.72115
258500,574000,121.2701
258500,574500,125.64625
258500,575000,127.09058
258500,575500,130.02085
258500,576000,136.67799
258500,576500,137.9651
258500,577000,139.6437
258500,577500,140.8751
258500,578000,146.10485
258500,578500,146.0895
258500,579000,144.82907
258500,579500,130.3858
258500,580000,121.56055
258500,580500,137.693
258500,581000,139.6331
258500,581500,150.27075
258500,582000,151.66995
258500,582500,142.694
258500,583000,155.87705
258500,583500,157.88406
258500,584000,165.90564
258500,584500,154.66767
258500,585000,160.59382
258500,585500,176.2747
258500,586000,165.7468
258500,586500,180.85122
258500,587000,182.4536
258500,587500,187.18459
258500,588000,190.6243
258500,588500,181.5884
258500,589000,196.69829
258500,589500,186.05535
258500,590000,200.10706
258500,590500,189.36312
258500,591000,191.41022
258500,591500,192.64184
258500,592000,195.06564
258500,592500,208.3171
258500,593000,209.33882
258500,593500,214.47036
258500,594000,217.54082
258500,594500,211.76561
258500,595000,227.1242
258500,595500,231.45256
258500,596000,222.7838
258500,596500,239.00455
258500,597000,241.11575
258500,597500,241.05475
258500,598000,243.1646
258500,598500,228.54862
258500,599000,246.88846
258500,599500,251.63979
258500,600000,253.45539
258500,600500,257.401
258500,601000,259.29182
258500,601500,261.2272
258500,602000,265.52407
258500,602500,269.87797
258500,603000,258.0938
258500,603500,259.9758
258500,604000,277.90988
258500,604500,268.4484
258500,605000,286.81432
258500,605500,275.37816
259000,566500,97.18596
259000,567000,99.64421
259000,567500,101.8506
259000,568000,104.1451
259000,568500,107.43345
259000,569000,106.1269
259000,569500,107.43765
259000,570000,105.7593
259000,570500,103.08813
259000,571000,107.8457
259000,571500,111.28935
259000,572000,114.57753
259000,572500,117.0469
259000,573000,118.9706
259000,573500,117.22322
259000,574000,121.88565
259000,574500,128.79395
259000,575000,128.18506
259000,575500,134.63025
259000,576000,138.6251
259000,576500,142.71605
259000,577000,144.13285
259000,577500,139.2454
259000,578000,142.6167
259000,578500,142.06355
259000,579000,141.1416
259000,579500,142.9876
259000,580000,121.7446
259000,580500,135.62355
259000,581000,138.1566
259000,581500,139.1385
259000,582000,140.745
259000,582500,153.01272
259000,583000,144.63367
259000,583500,158.12313
259000,584000,162.73199
259000,584500,165.98906
259000,585000,160.05925
259000,585500,174.3679
259000,586000,163.4571
259000,586500,178.12978
259000,587000,167.57829
259000,587500,183.97631
259000,588000,187.9933
259000,588500,191.99062
259000,589000,194.19077
259000,589500,196.81641
259000,590000,199.41764
259000,590500,179.978
259000,591000,191.11498
259000,591500,192.36931
259000,592000,193.54405
259000,592500,207.95861
259000,593000,187.7927
259000,593500,203.53301
259000,594000,206.6931
259000,594500,213.87704
259000,595000,216.9633
259000,595500,219.91569
259000,596000,223.778
259000,596500,212.4639
259000,597000,241.1076
259000,597500,242.53521
259000,598000,245.73224
259000,598500,250.41813
259000,599000,253.0177
259000,599500,256.36273
259000,600000,255.83182
259000,600500,260.0421
259000,601000,262.69148
259000,601500,266.05958
259000,602000,272.2481
259000,602500,275.47641
259000,603000,260.2791
259000,603500,265.40255
259000,604000,146.0406
259000,604500,274.68947
259500,567000,98.34515
259500,567500,99.3682
259500,568000,101.93197
259500,568500,103.3681
259500,569000,99.25615
259500,569500,104.15935
259500,570000,103.8499
259500,570500,104.79934
259500,571000,96.72074
259500,571500,111.46318
259500,572000,112.8571
259500,572500,113.85535
259500,573000,116.52799
259500,573500,118.63875
259500,574000,118.99159
259500,574500,124.47257
259500,575000,128.9051
259500,575500,133.7079
259500,576000,139.5918
259500,576500,146.7484
259500,577000,141.5409
259500,577500,136.2592
259500,578000,139.63585
259500,578500,115.2645
259500,579000,139.94765
259500,579500,141.55265
259500,580000,132.3533
259500,580500,134.52557
259500,581000,137.8036
259500,581500,139.66405
259500,582000,141.26678
259500,582500,152.0078
259500,583000,155.78729
259500,583500,146.76048
259500,584000,161.88625
259500,584500,165.46089
259500,585000,157.71475
259500,585500,160.4695
259500,586000,174.0304
259500,586500,176.0016
259500,587000,178.836
259500,587500,182.82595
259500,588000,186.76621
259500,588500,189.89496
259500,589000,193.03305
259500,589500,196.66986
259500,590000,198.2858
259500,590500,199.6272
259500,591000,190.823
259500,591500,194.01166
259500,592000,196.91814
259500,592500,197.63412
259500,593000,198.103
259500,593500,215.41063
259500,594000,206.7233
259500,594500,210.0872
259500,595000,216.38465
259500,595500,233.44672
259500,596000,224.79534
259500,596500,227.41826
259500,597000,227.84478
259500,597500,244.9339
259500,598000,247.57861
259500,598500,252.19233
259500,599000,255.72848
259500,599500,259.2626
259500,600000,259.42527
259500,600500,265.15045
259500,601000,267.35085
259500,601500,269.71134
259500,602000,275.7362
259500,602500,279.14515
259500,603000,269.01953
259500,603500,271.14926
259500,604000,128.16938
260000,567500,96.16025
260000,568000,97.9684
260000,568500,99.7162
260000,569000,95.3215
260000,569500,96.6984
260000,570000,92.12579
260000,570500,100.62971
260000,571000,96.90598
260000,571500,107.80833
260000,572000,110.2322
260000,572500,100.15024
260000,573000,115.70277
260000,573500,116.96241
260000,574000,120.35671
260000,574500,124.79429
260000,575000,127.8096
260000,575500,131.6739
260000,576000,131.9465
260000,576500,141.48065
260000,577000,142.7928
260000,577500,130.5687
260000,578000,123.6218
260000,578500,138.0107
260000,579000,139.38475
260000,579500,131.4671
260000,580000,132.397
260000,580500,146.28065
260000,581000,137.4753
260000,581500,137.8462
260000,582000,152.75631
260000,582500,154.05342
260000,583000,153.78302
260000,583500,157.5599
260000,584000,147.6897
260000,584500,163.86765
260000,585000,167.0641
260000,585500,169.96875
260000,586000,172.367
260000,586500,175.2385
260000,587000,177.79207
260000,587500,181.3514
260000,588000,185.38697
260000,588500,187.75239
260000,589000,189.82965
260000,589500,192.662
260000,590000,195.4977
260000,590500,197.6819
260000,591000,200.94005
260000,591500,180.3639
260000,592000,205.62397
260000,592500,197.81484
260000,593000,213.11036
260000,593500,216.30316
260000,594000,219.24561
260000,594500,224.35597
260000,595000,228.10422
260000,595500,231.2593
260000,596000,220.77996
260000,596500,227.5941
260000,597000,216.23251
260000,597500,231.01365
260000,598000,251.70533
260000,598500,243.31285
260000,599000,258.52715
260000,599500,261.9784
260000,600000,263.1053
260000,600500,268.19941
260000,601000,272.55915
260000,601500,275.62083
260000,602000,278.0266
260000,602500,282.26266
260000,603000,270.29778
260500,567000,82.1917
260500,567500,83.0667
260500,568000,83.33735
260500,568500,96.6361
260500,569000,98.10155
260500,569500,93.92445
260500,570000,94.46168
260500,570500,95.49448
260500,571000,99.2005
260500,571500,106.63325
260500,572000,107.13055
260500,572500,110.461
260500,573000,112.48312
260500,573500,114.57942
260500,574000,118.3199
260500,574500,123.73412
260500,575000,126.51598
260500,575500,129.2851
260500,576000,128.2965
260500,576500,138.43525
260500,577000,137.8242
260500,577500,136.1311
260500,578000,136.7529
260500,578500,137.71835
260500,579000,139.0367
260500,579500,141.00665
260500,580000,144.0567
260500,580500,145.2012
260500,581000,147.76569
260500,581500,140.19769
260500,582000,152.35286
260500,582500,153.45384
260500,583000,143.23049
260500,583500,136.96012
260500,584000,147.44882
260500,584500,163.3599
260500,585000,156.00055
260500,585500,158.32265
260500,586000,160.4635
260500,586500,172.8053
260500,587000,174.6704
260500,587500,177.99726
260500,588000,180.70555
260500,588500,184.91901
260500,589000,186.83395
260500,589500,192.82293
260500,590000,194.32203
260500,590500,199.327
260500,591000,191.8904
260500,591500,192.02722
260500,592000,195.57466
260500,592500,209.57073
260500,593000,212.6201
260500,593500,215.94143
260500,594000,219.21122
260500,594500,222.294
260500,595000,215.83031
260500,595500,232.14465
260500,596000,210.89975
260500,596500,214.90533
260500,597000,216.20758
260500,597500,235.74977
260500,598000,238.1345
260500,598500,237.91113
260500,599000,254.89133
260500,599500,262.54986
260500,600000,267.20729
260500,600500,271.28794
260500,601000,275.80831
260500,601500,276.32193
260500,602000,282.08566
260500,602500,287.17271
261000,567500,81.5286
261000,568000,78.7593
261000,568500,93.1192
261000,569000,82.30325
261000,569500,73.7744
261000,570000,80.4008
261000,570500,93.18207
261000,571000,96.5309
261000,571500,101.1968
261000,572000,94.0436
261000,572500,107.54645
261000,573000,111.14378
261000,573500,114.52665
261000,574000,115.36532
261000,574500,121.59262
261000,575000,123.49455
261000,575500,127.34765
261000,576000,128.6472
261000,576500,132.3578
261000,577000,135.0061
261000,577500,134.6057
261000,578000,134.52425
261000,578500,136.1874
261000,579000,138.8951
261000,579500,136.72145
261000,580000,142.3668
261000,580500,147.35025
261000,581000,127.89631
261000,581500,151.33401
261000,582000,153.56897
261000,582500,143.92301
261000,583000,145.59472
261000,583500,157.63756
261000,584000,159.9022
261000,584500,163.1554
261000,585000,165.21275
261000,585500,155.7016
261000,586000,160.3073
261000,586500,163.39095
261000,587000,177.6355
261000,587500,175.33271
261000,588000,160.5419
261000,588500,182.05695
261000,589000,185.80587
261000,589500,189.84887
261000,590000,192.94237
261000,590500,196.26531
261000,591000,187.3925
261000,591500,199.9662
261000,592000,205.04195
261000,592500,207.40891
261000,593000,212.24
261000,593500,215.61176
261000,594000,219.07857
261000,594500,222.4699
261000,595000,224.42708
261000,595500,218.64944
261000,596000,209.69665
261000,596500,214.18582
261000,597000,218.04629
261000,597500,220.46481
261000,598000,224.57851
261000,598500,245.04025
261000,599000,258.38775
261000,599500,262.59814
261000,600000,269.8493
261000,600500,274.78761
261000,601000,265.46648
261000,601500,269.46631
261000,602000,285.07412
261500,567500,80.0447
261500,568000,91.7169
261500,568500,80.07045
261500,569000,78.16495
261500,569500,71.2983
261500,570000,70.86065
261500,570500,92.86776
261500,571000,95.71497
261500,571500,84.58371
261500,572000,105.0272
261500,572500,106.70457
261500,573000,111.78157
261500,573500,112.40443
261500,574000,121.0995
261500,574500,126.99089
261500,575000,125.52224
261500,575500,123.88295
261500,576000,118.5147
261500,576500,121.882
261500,577000,134.06715
261500,577500,134.7711
261500,578000,138.3822
261500,578500,137.5991
261500,579000,126.37285
261500,579500,141.3562
261500,580000,144.70575
261500,580500,125.3686
261500,581000,139.98001
261500,581500,143.46237
261500,582000,143.99716
261500,582500,155.97937
261500,583000,145.70039
261500,583500,145.58885
261500,584000,147.93379
261500,584500,162.1811
261500,585000,164.45495
261500,585500,165.5939
261500,586000,158.06495
261500,586500,160.0402
261500,587000,173.30175
261500,587500,174.5845
261500,588000,177.4816
261500,588500,181.08445
261500,589000,184.2747
261500,589500,188.65714
261500,590000,179.09165
261500,590500,194.79056
261500,591000,199.0262
261500,591500,199.68858
261500,592000,202.5373
261500,592500,209.28088
261500,593000,210.61855
261500,593500,216.66266
261500,594000,217.47328
261500,594500,213.61358
261500,595000,227.23684
261500,595500,204.8505
261500,596000,222.59215
261500,596500,225.33889
261500,597000,219.34785
261500,597500,238.23613
261500,598000,239.56003
261500,598500,246.12394
261500,599000,267.88715
261500,599500,268.35801
261500,600000,273.70487
261500,600500,280.75625
261500,601000,283.3915
261500,601500,111.7758
262000,568000,37.4006
262000,568500,80.1799
262000,569000,85.2354
262000,569500,72.07405
262000,570000,72.37834
262000,570500,73.45447
262000,571000,75.02422
262000,571500,88.72845
262000,572000,91.3576
262000,572500,108.0122
262000,573000,109.87824
262000,573500,113.37747
262000,574000,116.87244
262000,574500,110.43518
262000,575000,114.58361
262000,575500,117.85493
262000,576000,120.53149
262000,576500,122.02055
262000,577000,136.5323
262000,577500,136.4488
262000,578000,133.0023
262000,578500,145.53305
262000,579000,141.7784
262000,579500,140.6283
262000,580000,142.7749
262000,580500,146.6851
262000,581000,136.2109
262000,581500,130.23155
262000,582000,143.63651
262000,582500,137.23492
262000,583000,146.92669
262000,583500,146.18296
262000,584000,148.92015
262000,584500,163.307
262000,585000,163.9615
262000,585500,165.5047
262000,586000,155.9961
262000,586500,159.20445
262000,587000,171.5319
262000,587500,163.00466
262000,588000,164.57824
262000,588500,178.04485
262000,589000,182.63968
262000,589500,184.37634
262000,590000,187.23449
262000,590500,197.1764
262000,591000,198.59585
262000,591500,200.07035
262000,592000,202.2622
262000,592500,212.7177
262000,593000,216.5076
262000,593500,209.72793
262000,594000,217.66724
262000,594500,211.71075
262000,595000,213.10565
262000,595500,221.19412
262000,596000,238.29519
262000,596500,230.02536
262000,597000,245.8984
262000,597500,238.7244
262000,598000,243.62995
262000,598500,248.54973
262000,599000,265.48554
262000,599500,270.4574
262000,600000,276.3504
262000,600500,282.39548
262000,601000,289.68214
262500,568000,91.8869
262500,568500,84.77905
262500,569000,72.9213
262500,569500,91.67658
262500,570000,80.54871
262500,570500,85.48389
262500,571000,77.3497
262500,571500,88.77875
262500,572000,92.47185
262500,572500,109.26253
262500,573000,101.42582
262500,573500,113.49537
262500,574000,114.7866
262500,574500,108.6049
262500,575000,114.43794
262500,575500,131.62591
262500,576000,131.06565
262500,576500,110.6027
262500,577000,121.8816
262500,577500,111.99115
262500,578000,127.7269
262500,578500,137.6709
262500,579000,140.5542
262500,579500,140.3194
262500,580000,142.76855
262500,580500,143.3045
262500,581000,148.22464
262500,581500,141.75199
262500,582000,142.67557
262500,582500,143.16425
262500,583000,144.10331
262500,583500,145.82659
262500,584000,147.74869
262500,584500,148.6668
262500,585000,162.0375
262500,585500,163.58035
262500,586000,157.0063
262500,586500,156.8657
262500,587000,157.9092
262500,587500,161.35232
262500,588000,174.39107
262500,588500,179.07705
262500,589000,182.6739
262500,589500,185.17592
262500,590000,188.3943
262500,590500,194.31675
262500,591000,196.50042
262500,591500,203.2353
262500,592000,191.82212
262500,592500,209.0754
262500,593000,206.79269
262500,593500,206.59292
262500,594000,207.9758
262500,594500,212.61282
262500,595000,216.9839
262500,595500,233.74963
262500,596000,224.20267
262500,596500,230.05616
262500,597000,233.81938
262500,597500,239.25172
262500,598000,257.88535
262500,598500,250.78715
262500,599000,263.9588
262500,599500,273.35378
262500,600000,282.9098
262500,600500,288.77832
263000,568000,87.2377
263000,568500,85.6094
263000,569000,89.12715
263000,569500,90.76527
263000,570000,81.25774
263000,570500,84.23089
263000,571000,86.7896
263000,571500,93.4467
263000,572000,94.7829
263000,572500,96.8458
263000,573000,85.73687
263000,573500,108.79352
263000,574000,106.81126
263000,574500,120.81122
263000,575000,106.80705
263000,575500,115.41379
263000,576000,114.83866
263000,576500,132.5878
263000,577000,131.75265
263000,577500,134.9145
263000,578000,125.3117
263000,578500,128.8428
263000,579000,129.7899
263000,579500,130.9576
263000,580000,142.50975
263000,580500,144.50795
263000,581000,147.4664
263000,581500,149.66722
263000,582000,140.86667
263000,582500,141.57354
263000,583000,142.02654
263000,583500,144.56288
263000,584000,156.32313
263000,584500,158.60897
263000,585000,160.90235
263000,585500,152.232
263000,586000,165.40195
263000,586500,155.4426
263000,587000,158.00546
263000,587500,159.65192
263000,588000,176.1539
263000,588500,165.9555
263000,589000,181.43253
263000,589500,184.60432
263000,590000,189.34045
263000,590500,191.9884
263000,591000,171.41249
263000,591500,199.36409
263000,592000,202.19295
263000,592500,200.73551
263000,593000,210.12248
263000,593500,216.97446
263000,594000,207.5076
263000,594500,211.8513
263000,595000,216.28871
263000,595500,220.0493
263000,596000,224.82534
263000,596500,228.18627
263000,597000,232.17082
263000,597500,241.25374
263000,598000,230.68087
263000,598500,264.98378
263000,599000,272.74118
263000,599500,281.83525
263000,600000,272.77808
263000,600500,289.92985
263500,568000,87.58065
263500,568500,71.702
263500,570500,78.8668
263500,571000,89.5061
263500,571500,89.3929
263500,572000,81.6562
263500,572500,91.1046
263500,573000,81.21393
263500,573500,89.94466
263500,574000,101.75508
263500,574500,108.81635
263500,575000,113.17455
263500,575500,124.3277
263500,576000,127.17001
263500,576500,130.1157
263500,577000,131.3763
263500,577500,133.33935
263500,578000,134.2462
263500,578500,136.8552
263500,579000,137.95595
263500,579500,129.4046
263500,580000,140.93815
263500,580500,131.95265
263500,581000,146.8416
263500,581500,148.1492
263500,582000,139.98299
263500,582500,140.01605
263500,583000,141.62311
263500,583500,143.4487
263500,584000,156.08779
263500,584500,157.6229
263500,585000,150.0039
263500,585500,153.61305
263500,586000,161.31295
263500,586500,154.54658
263500,587000,156.35672
263500,587500,158.83831
263500,588000,162.90035
263500,588500,177.19416
263500,589000,180.97988
263500,589500,184.87825
263500,590000,189.0576
263500,590500,192.07087
263500,591000,196.41541
263500,591500,199.4889
263500,592000,207.2508
263500,592500,209.35059
263500,593000,211.91404
263500,593500,215.5303
263500,594000,206.62712
263500,594500,223.70848
263500,595000,227.77811
263500,595500,219.47028
263500,596000,237.9101
263500,596500,230.8523
263500,597000,237.93534
263500,597500,256.12384
263500,598000,247.70136
263500,598500,254.0869
263500,599000,275.153
263500,599500,279.94995
263500,600000,288.18156
264000,571000,93.44405
264000,571500,89.64765
264000,572000,99.2774
264000,572500,86.81185
264000,573000,102.33562
264000,573500,106.22244
264000,574000,101.54774
264000,574500,110.15814
264000,575000,130.00093
264000,575500,115.94344
264000,576000,127.69414
264000,576500,119.2373
264000,577000,130.7975
264000,577500,122.1711
264000,578000,123.57865
264000,578500,112.8509
264000,579000,125.2693
264000,579500,138.85455
264000,580000,140.18835
264000,580500,143.4095
264000,581000,142.47695
264000,581500,135.9337
264000,582000,137.392
264000,582500,137.5282
264000,583000,139.74624
264000,583500,140.98095
264000,584000,153.62477
264000,584500,155.08911
264000,585000,148.05694
264000,585500,148.92244
264000,586000,151.76705
264000,586500,153.18767
264000,587000,156.91295
264000,587500,160.0478
264000,588000,172.64498
264000,588500,177.35034
264000,589000,180.73204
264000,589500,185.64055
264000,590000,187.6898
264000,590500,193.08624
264000,591000,195.41794
264000,591500,202.0419
264000,592000,204.39819
264000,592500,208.1934
264000,593000,200.11506
264000,593500,216.4249
264000,594000,208.82914
264000,594500,224.82593
264000,595000,215.8743
264000,595500,234.74768
264000,596000,226.6124
264000,596500,232.86143
264000,597000,237.86657
264000,597500,244.1892
264000,598000,262.55317
264000,598500,269.67466
264000,599000,276.14785
264000,599500,265.34087
264500,570500,87.1755
264500,571000,96.4597
264500,571500,88.8524
264500,572000,91.8697
264500,572500,85.71785
264500,573000,88.18626
264500,573500,109.57959
264500,574000,110.50363
264500,574500,111.1558
264500,575000,112.06833
264500,575500,124.97459
264500,576000,125.02791
264500,576500,127.9913
264500,577000,129.216
264500,577500,129.81785
264500,578000,130.0992
264500,578500,133.55965
264500,579000,125.6983
264500,579500,128.5626
264500,580000,129.6098
264500,580500,130.72235
264500,581000,132.4177
264500,581500,133.53285
264500,582000,134.4945
264500,582500,135.5234
264500,583000,124.9218
264500,583500,139.56189
264500,584000,141.2663
264500,584500,144.13902
264500,585000,158.33839
264500,585500,161.60666
264500,586000,149.5527
264500,586500,156.20977
264500,587000,168.51952
264500,587500,169.64785
264500,588000,161.06282
264500,588500,164.20254
264500,589000,169.1184
264500,589500,183.3417
264500,590000,185.95396
264500,590500,192.24073
264500,591000,194.57142
264500,591500,199.7544
264500,592000,203.81567
